epoch,gamma_psg,gamma_wase,gamma_dsc,alpha_pgia_layer0,alpha_pgia_layer1,alpha_pgia_layer2
244,-3.0963258743286133,0.9976022839546204,0.000613451178651303,1.0071443319320679,1.3719282150268555,0.42948466539382935
245,-3.0905189514160156,0.9976507425308228,-0.00991386640816927,1.018964171409607,1.4041794538497925,0.44201335310935974
246,-3.0886900424957275,0.9988775253295898,-0.010372733697295189,0.9979152083396912,1.361708402633667,0.4489913582801819
247,-3.0934901237487793,0.9970781803131104,0.004331179894506931,0.9933341145515442,1.3623008728027344,0.4476877748966217
248,-3.0869765281677246,0.9982934594154358,-0.0028547474648803473,1.0204627513885498,1.355006217956543,0.4208611249923706
249,-3.0891125202178955,0.9990242719650269,0.015956083312630653,1.0122301578521729,1.3940993547439575,0.4351378381252289
250,-3.088149070739746,0.9994526505470276,0.007215018384158611,1.0066431760787964,1.3914984464645386,0.47378894686698914
251,-3.0913829803466797,0.9991335868835449,-0.0178360715508461,1.0327091217041016,1.3779569864273071,0.45463496446609497
252,-3.088717222213745,0.9990055561065674,0.010382554493844509,1.0402666330337524,1.3582119941711426,0.47051680088043213
253,-3.0945963859558105,0.9990683794021606,-0.0009174736333079636,1.0164446830749512,1.3634265661239624,0.42229992151260376
254,-3.0904204845428467,0.9994027018547058,0.015508731827139854,1.0437431335449219,1.3723945617675781,0.4341460168361664
255,-3.092149019241333,0.9999862313270569,0.012885433621704578,1.024255633354187,1.3765788078308105,0.436624139547348
256,-3.0882294178009033,0.9992671608924866,0.004658607766032219,1.0565849542617798,1.3736228942871094,0.4475325644016266
257,-3.0878548622131348,0.9997155666351318,0.00725210178643465,1.0616884231567383,1.3900432586669922,0.4548749029636383
258,-3.0896599292755127,0.999054491519928,-0.002661282429471612,1.0532174110412598,1.3698816299438477,0.43519431352615356
259,-3.0902485847473145,0.9993540644645691,0.012016880325973034,1.0411748886108398,1.3588627576828003,0.43360668420791626
260,-3.091466188430786,1.0002418756484985,0.004966894630342722,1.0100504159927368,1.386758804321289,0.4624752700328827
261,-3.0894463062286377,0.9996933937072754,-0.00627673277631402,1.0069092512130737,1.3506006002426147,0.4258449375629425
262,-3.0902841091156006,0.9992021322250366,0.0006905283662490547,1.0251352787017822,1.368695855140686,0.448038786649704
263,-3.0914525985717773,1.0005544424057007,-0.007984358817338943,1.0158157348632812,1.3472625017166138,0.4586455225944519
264,-3.0914905071258545,0.9991054534912109,0.01162250991910696,1.0074375867843628,1.3572133779525757,0.4691668450832367
265,-3.090015411376953,0.999631404876709,0.015214048326015472,1.0003305673599243,1.352557897567749,0.46591970324516296
266,-3.092008113861084,1.0009318590164185,0.0016173252370208502,1.0026392936706543,1.3624258041381836,0.46604758501052856
267,-3.0938308238983154,0.9996918439865112,0.010555271990597248,1.0297667980194092,1.365330696105957,0.4641415476799011
268,-3.0895721912384033,0.999447762966156,0.004616233054548502,1.017625331878662,1.3609353303909302,0.47058001160621643
269,-3.0875205993652344,0.9996423125267029,0.011521244421601295,1.0130243301391602,1.3827300071716309,0.4730021357536316
270,-3.0866472721099854,0.9998983144760132,0.007709582801908255,0.9867250323295593,1.3841935396194458,0.458645224571228
271,-3.08607816696167,0.9999926686286926,0.003913070075213909,0.9952511787414551,1.3790730237960815,0.47613441944122314
272,-3.0915234088897705,1.0002403259277344,0.014173445291817188,0.9824191927909851,1.3587619066238403,0.4672081470489502
273,-3.0914688110351562,0.9997265934944153,-0.006997466553002596,1.0238577127456665,1.3626127243041992,0.4787813425064087
274,-3.082458019256592,0.9991680979728699,0.00765602383762598,0.9980907440185547,1.3526593446731567,0.511430025100708
275,-3.085707664489746,0.9983399510383606,0.01319099124521017,1.0010418891906738,1.3475710153579712,0.5269904136657715
276,-3.0867245197296143,0.9992126822471619,0.002136785537004471,1.013502836227417,1.35550856590271,0.509931743144989
277,-3.0849101543426514,0.9992473721504211,0.01158727053552866,1.0088728666305542,1.3425614833831787,0.5101795196533203
278,-3.0841784477233887,0.9997363090515137,-0.009845506399869919,1.0312327146530151,1.3520874977111816,0.48361411690711975
279,-3.0811541080474854,0.998173177242279,0.011218792758882046,0.9872623085975647,1.3220278024673462,0.46194836497306824
280,-3.0796446800231934,0.9993550777435303,0.01337278913706541,1.002710223197937,1.3543097972869873,0.48966506123542786
281,-3.080002546310425,0.9995097517967224,0.012969146482646465,1.0177865028381348,1.3713016510009766,0.49846285581588745
282,-3.081493377685547,0.9988937377929688,0.011868787929415703,1.0291780233383179,1.3490434885025024,0.49163439869880676
283,-3.0797512531280518,0.9998311400413513,-0.008440799079835415,1.0181691646575928,1.3659980297088623,0.4857334792613983
284,-3.083969831466675,0.9993082880973816,0.025191903114318848,1.0340545177459717,1.3825271129608154,0.5130674242973328
285,-3.082059383392334,0.9996882081031799,0.015490532852709293,1.0141661167144775,1.3877758979797363,0.5038114786148071
286,-3.084761142730713,0.9998942017555237,0.019238563254475594,0.976009726524353,1.3831462860107422,0.500971257686615
287,-3.08248233795166,0.9992493987083435,-0.00015976281429175287,1.0027860403060913,1.3785861730575562,0.517130970954895
288,-3.081444501876831,1.0001550912857056,0.0022568763233721256,0.9743088483810425,1.4007869958877563,0.5027952194213867
289,-3.0825891494750977,0.9981333613395691,0.01097967941313982,0.9777776002883911,1.3761851787567139,0.4991034269332886
290,-3.0799906253814697,1.0005927085876465,-0.007884171791374683,0.9862588047981262,1.3970204591751099,0.5208991169929504
291,-3.0810422897338867,1.0006518363952637,0.02204974554479122,1.0055146217346191,1.3962690830230713,0.5235429406166077
292,-3.0785903930664062,1.0000613927841187,0.018996497616171837,0.9819803833961487,1.3696743249893188,0.5454738140106201
293,-3.0745084285736084,0.9994810223579407,0.008795034140348434,0.9891881346702576,1.3845562934875488,0.5172930955886841
294,-3.0751795768737793,0.9998617172241211,0.0006416395190171897,0.9549331665039062,1.3609846830368042,0.5160025954246521
295,-3.078399658203125,1.0005519390106201,0.03617173060774803,0.9718164801597595,1.3482481241226196,0.5189685225486755
296,-3.0761680603027344,0.9993432760238647,0.03949610888957977,0.9431942701339722,1.3671716451644897,0.5162650346755981
297,-3.0742197036743164,0.9994968175888062,0.017552809789776802,0.9369201064109802,1.3439267873764038,0.49050667881965637
298,-3.080244541168213,1.0003653764724731,0.009218530729413033,0.9642227292060852,1.3403007984161377,0.49983495473861694
299,-3.078566074371338,0.9997737407684326,-0.006287175230681896,0.974605917930603,1.3393062353134155,0.5077340602874756
300,-3.0791876316070557,1.000041127204895,0.02022705413401127,0.9697691798210144,1.3404197692871094,0.5086076855659485
