date,Global_Horizontal_Radiation,Pyranometer_1,Wind_Speed,Temperature_Probe_1,Active_Power,theta_z,gamma,omega,delta,AM,GHI_cs,kt,I0,alpha_s,DL,tnoon,Iday
2019/5/23 17:00,107.1324263,192.5373993,1.999722212,42.24510543,1.289680725,77.432945,120.02792,64.38667,20.42513,4.508649,170.39726,0.37130398,288.53024,12.567053,10.651535,12.707555,1.0
2019/5/23 18:00,-3.840817412,-2.974283467,0.540277784,37.35836728,-0.017959041,89.58324,112.90941,79.38667,20.42513,32.326843,27.615227,0.0,9.64571,0.41676602,10.651535,12.707555,1.0
2019/5/23 19:00,-4.94071432,-4.4817125,0.420833338,35.51645724,-0.022423474,102.3377,106.966934,94.38667,20.42513,40.0,0.0,0.0,0.0,-12.337701,10.651535,12.707555,0.0
2019/5/23 20:00,-4.369460265,-4.014780204,0.557222222,34.81849543,-0.022413286,115.48039,101.69457,109.38667,20.42513,40.0,0.0,0.0,0.0,-25.48039,10.651535,12.707555,0.0
2019/5/23 21:00,-4.09564054,-3.823677957,0.536388891,34.33280055,-0.022478526,128.8701,96.63202,124.38667,20.42513,40.0,0.0,0.0,0.0,-38.870094,10.651535,12.707555,0.0
2019/5/23 22:00,-4.025175909,-3.738330325,0.503333331,34.04139519,-0.022335292,142.39983,91.14968,139.38667,20.42513,40.0,0.0,0.0,0.0,-52.39982,10.651535,12.707555,0.0
2019/5/23 23:00,-3.95031482,-3.831345975,0.393611118,33.49279912,-0.022499417,155.947,83.69548,154.38667,20.42513,40.0,0.0,0.0,0.0,-65.947,10.651535,12.707555,0.0
2019/5/24 0:00,-3.624545892,-3.599098941,0.320277783,32.92230384,-0.022441778,169.17418,66.85935,-190.63388,20.618624,40.0,0.0,0.0,0.0,-79.17417,10.6374445,12.708925,0.0
2019/5/24 1:00,-3.267465313,-3.244720956,0.405555566,32.84986496,-0.02214289,173.87112,-41.86524,-175.63388,20.618624,40.0,0.0,0.0,0.0,-83.871124,10.6374445,12.708925,0.0
2019/5/24 2:00,-3.053722044,-2.971944253,0.545000004,32.73686186,-0.022396826,161.59387,-79.4001,-160.63388,20.618624,40.0,0.0,0.0,0.0,-71.593864,10.6374445,12.708925,0.0
2019/5/24 3:00,-3.574424724,-3.437710603,0.618055555,32.63925362,-0.022439823,148.10017,-88.80828,-145.63388,20.618624,40.0,0.0,0.0,0.0,-58.100178,10.6374445,12.708925,0.0
2019/5/24 4:00,-3.400761823,-3.300607979,0.56500001,32.50707563,-0.022644484,134.54614,-94.71291,-130.63388,20.618624,40.0,0.0,0.0,0.0,-44.546146,10.6374445,12.708925,0.0
2019/5/24 5:00,-3.131370544,-3.127348701,0.44472223,32.37415377,-0.022725352,121.09268,-99.80427,-115.63388,20.618624,40.0,0.0,0.0,0.0,-31.09268,10.6374445,12.708925,0.0
2019/5/24 6:00,-2.8354461,-2.841537456,0.334166672,32.20376047,-0.022859971,107.84278,-104.9053,-100.63388,20.618624,40.0,0.0,0.0,0.0,-17.842781,10.6374445,12.708925,0.0
2019/5/24 7:00,16.94928882,24.08074587,0.449166678,32.20886103,0.191639262,94.918724,-110.49898,-85.63388,20.618624,40.0,0.0,0.0,0.0,-4.9187207,10.6374445,12.708925,0.0
2019/5/24 8:00,165.5808395,217.5105031,0.661388891,36.12334919,3.866226494,82.499825,-117.05026,-70.63388,20.618624,7.2669606,88.75991,0.956955,173.02887,7.5001755,10.6374445,12.708925,1.0
2019/5/24 9:00,370.2931926,461.5357183,0.768611111,43.33859031,9.243388136,70.87257,-125.143,-55.633877,20.618624,3.0280695,285.93723,0.85250664,434.35815,19.127438,10.6374445,12.708925,1.0
2019/5/24 10:00,542.4096959,658.7458395,1.460555544,53.67399565,12.62779951,60.51168,-135.5555,-40.633877,20.618624,2.0254772,468.96252,0.83125514,652.5189,29.48832,10.6374445,12.708925,1.0
2019/5/24 11:00,652.3712718,790.2541962,1.580277781,58.41562684,14.56083377,52.190292,-149.16898,-25.633877,20.618624,1.6284543,606.77136,0.80277634,812.64386,37.809708,10.6374445,12.708925,1.0
2019/5/24 12:00,714.9513804,872.4152527,1.576666658,61.69903278,15.57055831,47.013756,-166.34344,-10.633877,20.618624,1.4647981,685.96106,0.79103225,903.82074,42.986244,10.6374445,12.708925,1.0
2019/5/24 13:00,703.1088003,868.8334656,1.557777753,62.23191261,15.14502509,46.060028,174.3211,4.366123,20.618624,1.4393818,699.9111,0.7643849,919.836,43.939972,10.6374445,12.708925,1.0
2019/5/24 14:00,633.0672557,786.4173584,1.287777796,59.79472605,13.62582056,49.574234,155.93938,19.366123,20.618624,1.5398669,647.5009,0.73646873,859.59827,40.425766,10.6374445,12.708925,1.0
2019/5/24 15:00,490.0851567,637.8221792,1.592499991,54.4137818,10.86309902,56.72943,140.80986,34.366123,20.618624,1.818728,533.00494,0.67392284,727.2126,33.27057,10.6374445,12.708925,1.0
2019/5/24 16:00,305.0830803,434.5201162,1.683333347,48.30366961,6.675928434,66.35281,129.16025,49.366123,20.618624,2.4809709,366.64362,0.5737871,531.7008,23.647186,10.6374445,12.708925,1.0
2019/5/24 17:00,97.07742859,163.8504819,1.80194443,42.50614357,1.181057081,77.52322,120.204346,64.36612,20.618624,4.539439,168.79282,0.33897308,286.38684,12.476785,10.6374445,12.708925,1.0
2019/5/24 18:00,-3.664008915,-3.051674694,0.462500007,37.57821783,-0.020857646,89.654724,113.09024,79.36612,20.618624,33.201992,26.49684,0.0,7.9883127,0.34527847,10.6374445,12.708925,1.0
2019/5/24 19:00,-4.067028105,-3.5987915,0.535555559,36.48598925,-0.022479744,102.39426,107.157394,94.36612,20.618624,40.0,0.0,0.0,0.0,-12.394259,10.6374445,12.708925,0.0
2019/5/24 20:00,-3.341644824,-2.853718142,0.445555558,36.34302712,-0.022400781,115.52527,101.90419,109.36612,20.618624,40.0,0.0,0.0,0.0,-25.52527,10.6374445,12.708925,0.0
2019/5/24 21:00,-4.62470297,-3.895139615,0.370277785,35.42681821,-0.022375329,128.90642,96.87743,124.36612,20.618624,40.0,0.0,0.0,0.0,-38.90642,10.6374445,12.708925,0.0
2019/5/24 22:00,-3.954625646,-3.550572495,0.195277783,34.56875356,-0.022331511,142.4316,91.4642,139.36612,20.618624,40.0,0.0,0.0,0.0,-52.4316,10.6374445,12.708925,0.0
2019/5/24 23:00,-3.742191911,-3.654553076,0.261666673,34.11627261,-0.022311948,155.98245,84.16489,154.36612,20.618624,40.0,0.0,0.0,0.0,-65.98245,10.6374445,12.708925,0.0
2019/5/25 0:00,-3.397263447,-3.372958938,0.483333337,33.89658737,-0.022139641,169.23993,67.80447,-190.65657,20.806227,40.0,0.0,0.0,0.0,-79.23993,10.623744,12.710438,0.0
2019/5/25 1:00,-3.303852181,-3.205700199,0.780000009,33.82735253,-0.022090302,174.02727,-42.872288,-175.65657,20.806227,40.0,0.0,0.0,0.0,-84.02726,10.623744,12.710438,0.0
2019/5/25 2:00,-3.597553035,-3.406636814,0.503333339,33.43170261,-0.022455058,161.67188,-79.94573,-160.65657,20.806227,40.0,0.0,0.0,0.0,-71.671875,10.623744,12.710438,0.0
2019/5/25 3:00,-3.195169926,-3.171892206,0.365000006,32.73062197,-0.02256595,148.16861,-89.14159,-145.65657,20.806227,40.0,0.0,0.0,0.0,-58.168617,10.623744,12.710438,0.0
2019/5/25 4:00,-2.76237301,-2.753782014,0.353888899,32.64944458,-0.022664571,134.61679,-94.95873,-130.65657,20.806227,40.0,0.0,0.0,0.0,-44.61679,10.623744,12.710438,0.0
2019/5/25 5:00,-2.788882116,-2.763824582,0.419166674,32.59516112,-0.022717332,121.16999,-100.00549,-115.65657,20.806227,40.0,0.0,0.0,0.0,-31.16999,10.623744,12.710438,0.0
2019/5/25 6:00,-2.664188544,-2.657476425,0.425833339,32.43853887,-0.022759077,107.9296,-105.08147,-100.65657,20.806227,40.0,0.0,0.0,0.0,-17.9296,10.623744,12.710438,0.0
2019/5/25 7:00,16.34266097,21.20310336,0.416944447,32.54106522,0.276461513,95.01763,-110.6604,-85.65657,20.806227,40.0,0.0,0.0,0.0,-5.0176344,10.623744,12.710438,0.0
2019/5/25 8:00,155.4652545,193.3445695,0.993611122,36.02678585,3.495427976,82.61363,-117.20219,-70.65657,20.806227,7.3671465,87.067665,0.9125818,170.3576,7.386371,10.623744,12.710438,1.0
2019/5/25 9:00,320.2068583,389.1777891,0.498333335,42.08197467,7.921043953,71.00435,-125.28604,-55.65657,20.806227,3.047929,283.48007,0.7423826,431.32324,18.995653,10.623744,12.710438,1.0
2019/5/25 10:00,410.3323797,496.1744919,0.793888892,48.00857258,9.443339387,60.664227,-135.68321,-40.65657,20.806227,2.0349941,466.17197,0.63204485,649.21405,29.335775,10.623744,12.710438,1.0
2019/5/25 11:00,566.032898,688.40006,1.559999992,53.75216103,13.06077536,52.363815,-149.26303,-25.65657,20.806227,1.6348137,603.8069,0.69951326,809.1811,37.636185,10.623744,12.710438,1.0
2019/5/25 12:00,708.2822215,866.0436401,1.688888878,62.08022022,15.47741032,47.201256,-166.37363,-10.65657,20.806227,1.4699486,682.9516,0.7866979,900.32294,42.798744,10.623744,12.710438,1.0
2019/5/25 13:00,694.4733429,859.2959086,1.75888888,61.44190248,15.04891253,46.24476,174.37517,4.3434296,20.806227,1.4442047,696.97797,0.7578043,916.4284,43.75524,10.623744,12.710438,1.0
2019/5/25 14:00,619.6288452,772.3121236,2.144444466,59.20985476,13.53636821,49.738373,156.0618,19.34343,20.806227,1.5450486,644.75806,0.72352743,856.3999,40.261627,10.623744,12.710438,1.0
2019/5/25 15:00,459.7524465,580.3236847,2.178611095,52.07102108,9.720842044,56.86514,140.96674,34.34343,20.806227,1.8252836,530.55615,0.6347294,724.3283,33.13486,10.623744,12.710438,1.0
2019/5/25 16:00,244.1708746,316.7977734,1.889722238,46.75060717,5.259650712,66.46124,129.3289,49.34343,20.806227,2.4916184,364.58704,0.46138397,529.21405,23.538757,10.623744,12.710438,1.0
2019/5/25 17:00,83.33320618,124.0958214,2.485833307,42.01347224,1.181138371,77.60873,120.37672,64.34343,20.806227,4.569,167.27408,0.2930616,284.35385,12.391272,10.623744,12.710438,1.0
2019/5/25 18:00,-3.004159386,-2.164659481,1.404166669,38.62338893,-0.017518056,89.72178,113.26674,79.34343,20.806227,34.053574,24.75961,0.0,6.4345636,0.278219,10.623744,12.710438,1.0
2019/5/25 19:00,-4.669444283,-4.493051211,1.139444441,37.24337546,-0.022234112,102.446625,107.34313,94.34343,20.806227,40.0,0.0,0.0,0.0,-12.446625,10.623744,12.710438,0.0
2019/5/25 20:00,-4.207722306,-4.010272086,1.172777777,36.66471958,-0.022029577,115.5661,102.1085,109.34343,20.806227,40.0,0.0,0.0,0.0,-25.5661,10.623744,12.710438,0.0
2019/5/25 21:00,-4.130592247,-3.981483102,1.045000007,36.2347126,-0.022216664,128.93872,97.11654,124.34343,20.806227,40.0,0.0,0.0,0.0,-38.938717,10.623744,12.710438,0.0
2019/5/25 22:00,-3.460624516,-3.395726244,1.671666652,36.36016496,-0.022092355,142.45917,91.77064,139.34343,20.806227,40.0,0.0,0.0,0.0,-52.459164,10.623744,12.710438,0.0
2019/5/25 23:00,-3.609956384,-3.399529437,1.954444428,36.36176459,-0.021973298,156.013,84.62291,154.34343,20.806227,40.0,0.0,0.0,0.0,-66.01301,10.623744,12.710438,0.0
2019/5/26 0:00,-4.026215434,-3.683855315,1.164166649,35.20522372,-0.022049259,169.29852,68.73626,-190.68135,20.987875,40.0,0.0,0.0,0.0,-79.29852,10.610441,12.7120905,0.0
2019/5/26 1:00,-3.50600187,-3.388200164,0.987222215,34.59200637,-0.021946514,174.17834,-43.879543,-175.68135,20.987875,40.0,0.0,0.0,0.0,-84.17834,10.610441,12.7120905,0.0
2019/5/26 2:00,-3.475625555,-3.350865762,0.844166666,34.21887175,-0.022233669,161.74838,-80.47587,-160.68135,20.987875,40.0,0.0,0.0,0.0,-71.74838,10.610441,12.7120905,0.0
2019/5/26 3:00,-3.138741473,-3.062767287,1.065277795,34.03819688,-0.022324543,148.23654,-89.46432,-145.68135,20.987875,40.0,0.0,0.0,0.0,-58.236546,10.610441,12.7120905,0.0
2019/5/26 4:00,-2.829796314,-2.70490545,1.505833338,34.07087898,-0.022389852,134.68718,-95.19637,-130.68135,20.987875,40.0,0.0,0.0,0.0,-44.68718,10.610441,12.7120905,0.0
2019/5/26 5:00,-3.029105047,-2.741031289,1.824166665,33.97830168,-0.022456687,121.247,-100.199745,-115.68136,20.987875,40.0,0.0,0.0,0.0,-31.247004,10.610441,12.7120905,0.0
2019/5/26 6:00,-3.16371115,-2.874586145,1.372500002,33.32862473,-0.022615018,108.01592,-105.25125,-100.68136,20.987875,40.0,0.0,0.0,0.0,-18.015923,10.610441,12.7120905,0.0
2019/5/26 7:00,12.21318593,16.47417509,1.482500007,33.09973844,0.153022098,95.11571,-110.81565,-85.68136,20.987875,40.0,0.0,0.0,0.0,-5.1157045,10.610441,12.7120905,0.0
2019/5/26 8:00,164.1129011,218.283879,2.306666692,36.48922316,3.691441273,82.72609,-117.34789,-70.68136,20.987875,7.4688053,85.40752,0.9784949,167.71973,7.2739124,10.610441,12.7120905,1.0
2019/5/26 9:00,361.1926549,450.5932287,3.010277788,40.32024002,9.174441815,71.13409,-125.42266,-55.681355,20.987875,3.0677497,281.06375,0.8432456,428.33624,18.865911,10.610441,12.7120905,1.0
2019/5/26 10:00,532.1035258,647.1776377,3.020277798,45.95213795,12.84445739,60.813786,-135.80432,-40.681355,20.987875,2.0444257,463.43546,0.8237251,645.9722,29.186214,10.610441,12.7120905,1.0
2019/5/26 11:00,651.2763876,789.4086456,3.31361111,49.57742945,15.05343008,52.533176,-149.35088,-25.681356,20.987875,1.641083,600.9094,0.8082397,805.7961,37.466824,10.610441,12.7120905,1.0
2019/5/26 12:00,704.103831,859.307902,2.729722262,53.16386477,15.90401101,47.3834,-166.39928,-10.681356,20.987875,1.475002,680.0209,0.78502756,896.9161,42.6166,10.610441,12.7120905,1.0
2019/5/26 13:00,692.6983439,857.2836761,2.44972224,54.28910446,15.39023018,46.42341,174.43076,4.3186436,20.987875,1.448914,694.1332,0.7586039,913.1226,43.57659,10.610441,12.7120905,1.0
2019/5/26 14:00,615.3193207,771.5086873,2.340833346,54.15433057,13.4064285,49.896416,156.18286,19.318644,20.987875,1.5500829,642.11005,0.72109604,853.31116,40.103584,10.610441,12.7120905,1.0
2019/5/26 15:00,425.0588697,543.1888847,2.343055556,47.89658197,9.274287422,56.995163,141.1206,34.318645,20.987875,1.8316188,528.20514,0.5890849,721.55786,33.004837,10.610441,12.7120905,1.0
2019/5/26 16:00,142.2085857,167.3156624,2.057499995,41.71858056,2.672491362,66.564476,129.4938,49.318645,20.987875,2.5018492,362.6263,0.26992676,526.8414,23.435522,10.610441,12.7120905,1.0
2019/5/26 17:00,49.61880843,69.18570391,1.265277778,38.91308022,0.77400139,77.68948,120.54496,64.31864,20.987875,4.597273,165.84065,0.17568447,282.4314,12.310517,10.610441,12.7120905,1.0
2019/5/26 18:00,-2.09340477,-1.388907363,0.646111121,36.74993579,-0.020519278,89.784424,113.438805,79.31864,20.987875,34.876625,22.24621,0.0,4.984001,0.21557373,10.610441,12.7120905,1.0
2019/5/26 19:00,-4.3140287,-3.901334087,0.898888881,35.62381458,-0.022365006,102.49483,107.52406,94.31864,20.987875,40.0,0.0,0.0,0.0,-12.494829,10.610441,12.7120905,0.0
2019/5/26 20:00,-3.972788354,-3.721826017,0.799999997,34.84500186,-0.022287052,115.60293,102.30737,109.31864,20.987875,40.0,0.0,0.0,0.0,-25.602924,10.610441,12.7120905,0.0
2019/5/26 21:00,-3.520607452,-3.215827882,1.236388882,34.59624513,-0.022530127,128.96704,97.349174,124.31864,20.987875,40.0,0.0,0.0,0.0,-38.967045,10.610441,12.7120905,0.0
2019/5/26 22:00,-3.413160086,-3.152284861,1.369242435,34.50248753,-0.02250506,142.4826,92.06877,139.31865,20.987875,40.0,0.0,0.0,0.0,-52.4826,10.610441,12.7120905,0.0
2019/5/26 23:00,-3.233398199,-3.110747417,1.590833326,34.64848646,-0.022402555,156.0388,85.06909,154.31865,20.987875,40.0,0.0,0.0,0.0,-66.03881,10.610441,12.7120905,0.0
2019/5/27 0:00,-3.346730689,-3.122675061,1.625277787,34.47833475,-0.022406455,169.35013,69.652504,-190.70819,21.163504,40.0,0.0,0.0,0.0,-79.350136,10.597545,12.713879,0.0
2019/5/27 1:00,-3.751583298,-3.546589494,0.908333331,33.78028902,-0.022160202,174.32442,-44.884655,-175.70819,21.163504,40.0,0.0,0.0,0.0,-84.32442,10.597545,12.713879,0.0
2019/5/27 2:00,-3.501824657,-3.319926739,1.060277795,33.22776032,-0.022453379,161.82347,-80.990105,-160.70819,21.163504,40.0,0.0,0.0,0.0,-71.82347,10.597545,12.713879,0.0
2019/5/27 3:00,-3.413710376,-3.303072512,0.933888892,32.77902412,-0.022572472,148.30399,-89.77631,-145.70819,21.163504,40.0,0.0,0.0,0.0,-58.30399,10.597545,12.713879,0.0
2019/5/27 4:00,-2.95969069,-2.781300883,1.673611104,32.82664712,-0.022724895,134.7573,-95.42573,-130.70819,21.163504,40.0,0.0,0.0,0.0,-44.75729,10.597545,12.713879,0.0
2019/5/27 5:00,-3.393070181,-3.11439695,1.129166668,32.50299644,-0.022855306,121.323685,-100.38694,-115.70818,21.163504,40.0,0.0,0.0,0.0,-31.323685,10.597545,12.713879,0.0
2019/5/27 6:00,-3.286012848,-3.162076711,0.881944458,32.20957438,-0.022974519,108.10169,-105.41459,-100.70818,21.163504,40.0,0.0,0.0,0.0,-18.10169,10.597545,12.713879,0.0
2019/5/27 7:00,11.88194893,15.32233442,1.714722236,32.54671224,0.147012938,95.21286,-110.96469,-85.70818,21.163504,40.0,0.0,0.0,0.0,-5.2128606,10.597545,12.713879,0.0
2019/5/27 8:00,167.7712848,224.2652054,3.6205556,35.54475594,3.729667485,82.83712,-117.487366,-70.70818,21.163504,7.571865,83.78049,1.0160745,165.11711,7.1628833,10.597545,12.713879,1.0
2019/5/27 9:00,367.4199778,459.6901881,3.546666662,38.92933877,9.34930571,71.26169,-125.55286,-55.708183,21.163504,3.0875096,278.68985,0.8637062,425.39926,18.738308,10.597545,12.713879,1.0
2019/5/27 10:00,540.8110428,659.0941823,3.205833336,44.17648188,13.0434804,60.96026,-135.91888,-40.708183,21.163504,2.053761,460.75482,0.84134215,642.7956,29.03974,10.597545,12.713879,1.0
2019/5/27 11:00,660.664622,802.1157023,3.196111123,48.43520419,15.3320868,52.69828,-149.43256,-25.708183,21.163504,1.6472548,598.081,0.8232674,802.4909,37.30172,10.597545,12.713879,1.0
2019/5/27 12:00,715.4037577,874.4192759,2.976944447,51.11504396,16.14739243,47.560116,-166.42049,-10.708184,21.163504,1.4799523,677.1707,0.80058414,893.60223,42.439884,10.597545,12.713879,1.0
2019/5/27 13:00,704.0426992,872.566096,2.8025,52.5493501,15.70021176,46.595924,174.48776,4.2918158,21.163504,1.4535043,691.3782,0.77374095,909.9204,43.404076,10.597545,12.713879,1.0
2019/5/27 14:00,627.5113525,789.2696482,2.894722223,51.07720025,14.11423508,50.048325,156.30252,19.291817,21.163504,1.5549638,639.55804,0.7379591,850.3335,39.951675,10.597545,12.713879,1.0
2019/5/27 15:00,489.0512416,643.0349935,3.087499996,46.74550184,11.16378554,57.119473,141.27142,34.291817,21.163504,1.8377254,525.9525,0.6802751,718.90216,32.880527,10.597545,12.713879,1.0
2019/5/27 16:00,304.1784147,441.4387741,2.605277757,43.46190993,6.753773133,66.662506,129.6549,49.291817,21.163504,2.5116487,360.76172,0.5798477,524.5833,23.337494,10.597545,12.713879,1.0
2019/5/27 17:00,102.4455498,186.0476771,2.13500001,39.55045637,1.226145223,77.76548,120.70901,64.29182,21.163504,4.6242027,164.49217,0.36506942,280.61935,12.234521,10.597545,12.713879,1.0
2019/5/27 18:00,-3.323196133,-2.454851106,0.706111106,35.50447401,-0.017897596,89.842674,113.60638,79.29182,21.163504,35.666275,18.7979,0.0,3.636105,0.15732615,10.597545,12.713879,1.0
2019/5/27 19:00,-4.819439014,-4.438893179,0.418055562,33.7903897,-0.022485667,102.5389,107.70009,94.29182,21.163504,40.0,0.0,0.0,0.0,-12.538906,10.597545,12.713879,0.0
2019/5/27 20:00,-3.917763074,-3.372433861,0.411666671,33.11362807,-0.022715622,115.635796,102.50072,109.29182,21.163504,40.0,0.0,0.0,0.0,-25.635798,10.597545,12.713879,0.0
2019/5/27 21:00,-3.64727066,-3.191135367,0.665277779,32.83980465,-0.022713711,128.99149,97.57521,124.29182,21.163504,40.0,0.0,0.0,0.0,-38.99148,10.597545,12.713879,0.0
2019/5/27 22:00,-3.852333446,-3.634129723,1.140277793,32.8026549,-0.022680697,142.50201,92.35839,139.29181,21.163504,40.0,0.0,0.0,0.0,-52.502014,10.597545,12.713879,0.0
2019/5/27 23:00,-3.418090701,-3.208365719,1.352777779,32.8629872,-0.022715718,156.06,85.502975,154.29181,21.163504,40.0,0.0,0.0,0.0,-66.06,10.597545,12.713879,0.0
2019/5/28 0:00,-3.16727372,-2.910898825,1.882222255,32.8336064,-0.022737077,169.39497,70.551,-190.737,21.333052,40.0,0.0,0.0,0.0,-79.39497,10.585061,12.7158,0.0
2019/5/28 1:00,-3.132864555,-2.876937151,2.242499977,32.79589462,-0.022513957,174.46556,-45.885063,-175.737,21.333052,40.0,0.0,0.0,0.0,-84.46557,10.585061,12.7158,0.0
2019/5/28 2:00,-3.35181127,-3.057854851,2.061944425,32.58491675,-0.022762437,161.8972,-81.48804,-160.737,21.333052,40.0,0.0,0.0,0.0,-71.8972,10.585061,12.7158,0.0
2019/5/28 3:00,-3.114600261,-2.859716217,2.048333327,32.42415905,-0.022878365,148.37096,-90.07743,-145.737,21.333052,40.0,0.0,0.0,0.0,-58.37096,10.585061,12.7158,0.0
2019/5/28 4:00,-3.223587175,-2.952038884,1.8661111,32.26877085,-0.023048487,134.8271,-95.646706,-130.737,21.333052,40.0,0.0,0.0,0.0,-44.827106,10.585061,12.7158,0.0
2019/5/28 5:00,-3.208995024,-2.961121182,1.701944451,32.10122856,-0.023087306,121.399994,-100.56702,-115.737,21.333052,40.0,0.0,0.0,0.0,-31.399992,10.585061,12.7158,0.0
2019/5/28 6:00,-3.162396332,-2.909027974,1.431388895,31.86985588,-0.023206025,108.18685,-105.57144,-100.737,21.333052,40.0,0.0,0.0,0.0,-18.186848,10.585061,12.7158,0.0
2019/5/28 7:00,10.41963947,14.14736304,1.711111089,31.90429831,0.140015246,95.30903,-111.10749,-85.737,21.333052,40.0,0.0,0.0,0.0,-5.3090315,10.585061,12.7158,0.0
2019/5/28 8:00,170.5500749,230.2010295,1.912222217,34.9624869,3.780878291,82.94663,-117.62058,-70.737,21.333052,7.676243,82.187584,1.0492055,162.55164,7.053367,10.585061,12.7158,1.0
2019/5/28 9:00,372.0848287,467.3592987,1.977777779,39.32575671,9.490999658,71.38706,-125.67663,-55.737,21.333052,3.1071854,276.36005,0.8806441,422.51443,18.612938,10.585061,12.7158,1.0
2019/5/28 10:00,547.2831675,668.5046336,2.420277754,46.20870495,13.18695768,61.103554,-136.02693,-40.737,21.333052,2.062989,458.1319,0.8555491,639.68646,28.896448,10.585061,12.7158,1.0
2019/5/28 11:00,667.2723948,811.5039215,2.419166644,50.79446284,15.3316737,52.859035,-149.50818,-25.737,21.333052,1.653322,595.32324,0.83485454,799.2678,37.140965,10.585061,12.7158,1.0
2019/5/28 12:00,722.0000356,884.8240763,2.376388888,53.07740911,16.13695455,47.731327,-166.43735,-10.737,21.333052,1.4847935,674.40283,0.81088674,890.38336,42.268673,10.585061,12.7158,1.0
2019/5/28 13:00,536.6522013,657.2345886,2.221666704,49.59879462,11.16894213,46.762253,174.54613,4.263,21.333052,1.4579699,688.7145,0.59179336,906.8236,43.237747,10.585061,12.7158,1.0
2019/5/28 14:00,509.2461255,628.1033859,2.105555525,47.45947297,11.62847503,50.194057,156.42073,19.263,21.333052,1.5596857,637.10315,0.6009029,847.46826,39.805943,10.585061,12.7158,1.0
2019/5/28 15:00,262.0056674,294.7057317,1.67527778,42.56006591,5.39476049,57.238037,141.41914,34.263,21.333052,1.8435959,523.7991,0.36574468,716.36224,32.761963,10.585061,12.7158,1.0
2019/5/28 16:00,309.8734182,400.9838225,1.545277774,44.35695775,6.554634313,66.75531,129.81213,49.263,21.333052,2.5210035,358.99344,0.593127,522.44025,23.244686,10.585061,12.7158,1.0
2019/5/28 17:00,38.62768714,39.83260489,1.164444464,37.71682612,0.628564039,77.83672,120.8688,64.263,21.333052,4.649737,163.22821,0.13849135,278.9177,12.16328,10.585061,12.7158,1.0
2019/5/28 18:00,-2.089208891,-1.1116154,0.372777781,35.72726917,-0.011345111,89.896545,113.76937,79.263,21.333052,36.417847,14.269753,0.0,2.3903003,0.103457116,10.585061,12.7158,1.0
2019/5/28 19:00,-4.924598793,-4.54268227,0.19888889,33.6264801,-0.022865474,102.57889,107.871124,94.263,21.333052,40.0,0.0,0.0,0.0,-12.578889,10.585061,12.7158,0.0
2019/5/28 20:00,-3.123866042,-2.826218148,0.391666672,33.59980679,-0.022850515,115.66477,102.68841,109.263,21.333052,40.0,0.0,0.0,0.0,-25.66477,10.585061,12.7158,0.0
2019/5/28 21:00,-4.075783451,-3.896177948,0.356666674,32.61532243,-0.02284581,129.0121,97.7945,124.263,21.333052,40.0,0.0,0.0,0.0,-39.0121,10.585061,12.7158,0.0
2019/5/28 22:00,-3.29723225,-3.275896529,1.157500004,32.85113462,-0.022875224,142.5175,92.63929,139.263,21.333052,40.0,0.0,0.0,0.0,-52.517506,10.585061,12.7158,0.0
2019/5/28 23:00,-3.897801677,-3.75996695,0.742500007,32.57980442,-0.022834592,156.07672,85.92414,154.263,21.333052,40.0,0.0,0.0,0.0,-66.07672,10.585061,12.7158,0.0
2019/5/29 0:00,-4.266935527,-3.908325533,0.362777785,32.13198487,-0.022824155,169.43327,71.42966,-190.76775,21.496458,40.0,0.0,0.0,0.0,-79.433266,10.572999,12.71785,0.0
2019/5/29 1:00,-3.231473923,-3.096232394,0.503333336,31.82200782,-0.022723069,174.60185,-46.878006,-175.76775,21.496458,40.0,0.0,0.0,0.0,-84.60186,10.572999,12.71785,0.0
2019/5/29 2:00,-3.449132522,-3.336580058,0.68361111,31.80234766,-0.023012351,161.96965,-81.96925,-160.76775,21.496458,40.0,0.0,0.0,0.0,-71.96965,10.572999,12.71785,0.0
2019/5/29 3:00,-3.079116682,-3.025021354,0.82194445,31.78906425,-0.023029804,148.43747,-90.367516,-145.76775,21.496458,40.0,0.0,0.0,0.0,-58.437466,10.572999,12.71785,0.0
2019/5/29 4:00,-2.624690811,-2.628756007,0.73722222,31.90621503,-0.023040251,134.89662,-95.85922,-130.76775,21.496458,40.0,0.0,0.0,0.0,-44.896614,10.572999,12.71785,0.0
2019/5/29 5:00,-2.963301361,-2.899117827,0.862777779,32.13006179,-0.023049226,121.47589,-100.739914,-115.767746,21.496458,40.0,0.0,0.0,0.0,-31.475887,10.572999,12.71785,0.0
2019/5/29 6:00,-3.177381356,-3.103465041,0.81861111,32.11222172,-0.023054336,108.27134,-105.72175,-100.767746,21.496458,40.0,0.0,0.0,0.0,-18.27134,10.572999,12.71785,0.0
2019/5/29 7:00,13.74296092,17.7988628,0.671666674,32.07259878,0.278935971,95.404144,-111.244,-85.767746,21.496458,40.0,0.0,0.0,0.0,-5.4041452,10.572999,12.71785,0.0
2019/5/29 8:00,142.4273542,165.335933,2.73777776,35.59914875,2.710909824,83.05455,-117.74752,-70.767746,21.496458,7.7818456,80.62976,0.89003086,160.02518,6.9454484,10.572999,12.71785,1.0
