date,Global_Horizontal_Radiation,Pyranometer_1,Wind_Speed,Temperature_Probe_1,Active_Power
2019/1/11 22:00,-4.93858703,-4.66106685,0.860833332,42.73939832,-0.021459234
2019/1/11 23:00,-4.597651363,-4.421766917,0.803055564,41.86440531,-0.021281765
2019/1/12 0:00,-4.276008825,-4.156473577,0.81694445,41.49611759,-0.021029496
2019/1/12 1:00,-3.775760239,-3.520083558,1.511969696,41.74269555,-0.021252142
2019/1/12 2:00,-4.048277418,-3.910636346,1.438888888,41.56455231,-0.021208935
2019/1/12 3:00,-3.110455126,-3.282282472,3.214999984,43.82202784,-0.021106157
2019/1/12 4:00,-3.717818181,-3.44950815,3.382222215,43.43954849,-0.021088905
2019/1/12 5:00,-3.658289571,-3.430231889,2.75777779,42.54664771,-0.021103645
2019/1/12 6:00,29.25870053,15.6144329,2.722222189,42.43943278,0.309296584
2019/1/12 7:00,172.4547707,107.2941726,3.856666645,45.00441647,3.058178405
2019/1/12 8:00,462.5376205,359.3584251,5.07361114,49.22669029,7.927972555
2019/1/12 9:00,690.7984416,596.221728,4.231111109,55.24646695,12.2871426
2019/1/12 10:00,876.1403147,799.9933217,3.299444437,62.39700031,15.55972473
2019/1/12 11:00,1007.530462,953.0296326,2.897222201,68.93583361,17.63510545
2019/1/12 12:00,1077.897603,1039.132711,2.871944428,73.84194501,18.52418979
2019/1/12 13:00,1072.183914,1046.338181,2.998055577,73.78388341,18.5894537
2019/1/12 14:00,1021.941681,1000.852478,3.45083336,72.60220909,17.37745619
2019/1/12 15:00,723.4603106,706.9086539,3.481944501,65.01995659,11.1983402
2019/1/12 16:00,706.9474157,680.1233749,4.086388886,63.1563139,10.58661262
2019/1/12 17:00,392.0344798,361.617761,4.054999967,57.28577868,5.235326946
2019/1/12 18:00,222.8109592,193.0588964,3.885555526,53.81695525,2.264312789
2019/1/12 19:00,35.48496782,28.11956524,3.717222214,49.97306442,0.307987779
2019/1/12 20:00,-4.425324758,-4.080922524,3.793055514,48.0577631,-0.021876292
2019/1/12 21:00,-4.846720457,-4.456497312,2.546666642,47.27156925,-0.021742929
2019/1/12 22:00,-4.438150327,-4.067682207,2.706111133,46.32672119,-0.021871048
2019/1/12 23:00,-4.345091919,-3.97363772,2.606111109,45.78429127,-0.021925982
2019/1/13 0:00,-4.252872507,-3.823311369,2.337777804,44.79634794,-0.021733298
2019/1/13 1:00,-4.409259955,-4.009392242,1.799444447,43.55575212,-0.021960045
2019/1/13 2:00,-4.321196556,-4.01927636,1.466388871,42.71627553,-0.021967492
2019/1/13 3:00,-3.794445793,-3.554538886,2.017222255,42.26478449,-0.022017478
2019/1/13 4:00,-4.083076894,-3.840359628,1.683888882,42.0852321,-0.021950861
2019/1/13 5:00,-3.74944524,-3.64228485,1.873055557,41.57323329,-0.021827745
2019/1/13 6:00,27.80781883,14.76660397,2.553611139,42.20062256,0.292034982
2019/1/13 7:00,174.7221521,108.2335641,3.889722188,45.2629776,3.031544914
2019/1/13 8:00,463.0541026,359.9781113,4.51222223,50.47128487,7.873154322
2019/1/13 9:00,689.5730082,596.1133855,3.394444426,57.25477155,12.24397079
2019/1/13 10:00,873.2759959,798.337148,3.518333316,62.71529961,15.49240716
2019/1/13 11:00,1009.194504,955.4885457,3.420833329,68.85781606,17.67437649
2019/1/13 12:00,1077.015513,1039.127055,2.885277768,73.70736567,18.62341706
2019/1/13 13:00,1087.076935,1062.198497,2.893888881,75.31264814,18.54288562
2019/1/13 14:00,1014.743596,991.7332153,2.855555564,73.00094732,16.77363789
2019/1/13 15:00,726.2058067,706.6538887,2.718333324,65.94324684,13.51856907
2019/1/13 16:00,680.4753444,653.9567261,2.86277777,64.8115867,10.94672465
2019/1/13 17:00,382.0276642,356.0970408,2.737777789,58.46161111,5.646983882
2019/1/13 18:00,126.3928343,110.3656731,2.424722235,52.35671075,1.406435132
2019/1/13 19:00,31.41439436,22.92979028,1.579722216,49.20692126,0.223528296
2019/1/13 20:00,-6.507763942,-5.935891867,0.688055563,45.79797395,-0.022017778
2019/1/13 21:00,-5.472676635,-5.102135857,0.76111112,44.30002626,-0.021845522
2019/1/13 22:00,-4.793186386,-4.440560698,0.838333334,43.50978502,-0.02175064
2019/1/13 23:00,-4.370375937,-4.190624974,1.056666672,43.10731992,-0.02164806
2019/1/14 0:00,-3.431041936,-3.546353022,1.539999992,43.48223559,-0.0213116
2019/1/14 1:00,-4.42526861,-4.17847693,1.718333334,43.86610254,-0.021417182
