date,Global_Horizontal_Radiation,Pyranometer_1,Wind_Speed,Temperature_Probe_1,Active_Power,theta_z,gamma,omega,delta,AM,GHI_cs,kt,I0,alpha_s,DL,tnoon,Iday
2018/3/11 11:00,910.811971,941.1499176,3.777222236,59.71731822,18.16731882,35.16665,-122.34251,-29.19614,-4.0116673,1.222363,847.10333,0.80909014,1125.7238,54.83335,12.252679,12.946409,1.0
2018/3/11 12:00,946.7259521,989.6222228,3.837222238,62.54132112,18.26207375,25.236479,-144.9846,-14.19614,-4.0116673,1.1049356,952.0103,0.7600364,1245.6323,64.76352,12.252679,12.946409,1.0
2018/3/11 13:00,921.8680674,973.3502248,4.039444506,60.77431838,17.18423446,21.247976,177.78683,0.80385953,-4.0116673,1.0724386,985.1763,0.7182716,1283.4534,68.75202,12.252679,12.946409,1.0
2018/3/11 14:00,787.0234909,827.1615854,4.089444459,59.98707167,15.37895814,26.103165,141.86873,15.80386,-4.0116673,1.1129818,944.10266,0.63643676,1236.6091,63.896835,12.252679,12.946409,1.0
2018/3/11 15:00,653.7369207,704.0884476,3.762499988,56.56120237,13.59453805,36.406948,120.60352,30.80386,-4.0116673,1.2415421,831.88776,0.5898597,1108.2922,53.593052,12.252679,12.946409,1.0
2018/3/11 16:00,569.3389842,625.9060949,4.350555579,54.13782914,11.01010136,48.789562,108.06743,45.80386,-4.0116673,1.515736,657.2524,0.62754565,907.24713,41.210438,12.252679,12.946409,1.0
2018/3/11 17:00,360.916748,400.1393712,4.261944433,50.05132929,6.123517096,61.96787,99.40619,60.80386,-4.0116673,2.120733,435.06235,0.5576805,647.17474,28.032131,12.252679,12.946409,1.0
2018/3/11 18:00,112.2544591,126.0284159,3.608055572,45.77511724,1.303067785,75.456635,92.43127,75.803856,-4.0116673,3.9264,190.894,0.3246238,345.7986,14.543367,12.252679,12.946409,1.0
2018/3/11 19:00,-1.583619555,-1.169444193,2.391666631,42.69573212,-0.010466084,89.015656,86.0287,90.803856,-4.0116673,26.448729,14.130906,0.0,23.656975,0.984348,12.252679,12.946409,1.0
2018/3/11 20:00,-3.922514856,-3.552552104,2.25444447,41.59049956,-0.021546544,102.467834,79.42778,105.803856,-4.0116673,40.0,0.0,0.0,0.0,-12.467837,12.252679,12.946409,0.0
2018/3/11 21:00,-4.22375234,-3.883174201,1.431111097,40.31294695,-0.021487451,115.60829,71.83352,120.803856,-4.0116673,40.0,0.0,0.0,0.0,-25.608294,12.252679,12.946409,0.0
2018/3/11 22:00,-3.960310201,-3.728538374,1.177777782,39.4160916,-0.021534225,128.10124,62.092903,135.80386,-4.0116673,40.0,0.0,0.0,0.0,-38.101234,12.252679,12.946409,0.0
2018/3/11 23:00,-3.459659676,-3.252980252,1.695555568,39.16705036,-0.021487866,139.27106,48.2259,150.80386,-4.0116673,40.0,0.0,0.0,0.0,-49.27106,12.252679,12.946409,0.0
2018/3/12 0:00,-3.335174541,-3.099666596,1.852777779,38.85846106,-0.021284318,148.04349,27.409239,-194.13072,-3.6188567,40.0,0.0,0.0,0.0,-58.043488,12.22786,12.942048,0.0
2018/3/12 1:00,-3.672293782,-3.438812753,1.587777764,38.41149998,-0.021485689,151.12321,-1.796655,-179.13072,-3.6188567,40.0,0.0,0.0,0.0,-61.123215,12.22786,12.942048,0.0
2018/3/12 2:00,-3.662822286,-3.484810929,1.461666664,37.73128065,-0.021444129,147.28413,-30.326342,-164.13072,-3.6188567,40.0,0.0,0.0,0.0,-57.28413,12.22786,12.942048,0.0
2018/3/12 3:00,-3.494146407,-3.295887033,1.535277794,37.35329914,-0.021504665,138.40793,-50.477768,-149.13072,-3.6188567,40.0,0.0,0.0,0.0,-48.407932,12.22786,12.942048,0.0
2018/3/12 4:00,-3.423761904,-3.302521427,1.383055548,37.07001686,-0.021554897,126.98579,-63.735985,-134.13072,-3.6188567,40.0,0.0,0.0,0.0,-36.985786,12.22786,12.942048,0.0
2018/3/12 5:00,-3.326763988,-3.228815099,1.491944432,37.05239391,-0.02151319,114.36261,-73.13406,-119.13072,-3.6188567,40.0,0.0,0.0,0.0,-24.362606,12.22786,12.942048,0.0
2018/3/12 6:00,-2.06526005,-2.10961926,0.949444448,36.71313286,-0.017020893,101.15458,-80.55468,-104.13072,-3.6188567,40.0,0.0,0.0,0.0,-11.15458,12.22786,12.942048,0.0
2018/3/12 7:00,24.68741886,23.93246039,1.325277776,37.90173721,1.521214336,87.672295,-87.095314,-89.13072,-3.6188567,17.815557,19.619822,0.4416347,55.90009,2.3277082,12.22786,12.942048,1.0
2018/3/12 8:00,331.3031279,306.1038233,2.838333329,43.50841904,6.824864586,74.11226,-93.53486,-74.13072,-3.6188567,3.6104207,214.71376,0.87930596,376.77798,15.887737,12.22786,12.942048,1.0
2018/3/12 9:00,588.9324214,578.4506124,2.841666679,51.17330837,11.95727428,60.654785,-100.66386,-59.130722,-3.6188567,2.0344021,458.16873,0.87313396,674.5041,29.345215,12.22786,12.942048,1.0
2018/3/12 10:00,794.5991008,806.4735565,4.263055543,55.79281298,15.91433048,47.559464,-109.671265,-44.130722,-3.6188567,1.479934,675.9428,0.8555218,928.7888,42.440536,12.22786,12.942048,1.0
2018/3/12 11:00,941.1758525,976.0653177,4.720277786,58.91667525,18.50241566,35.37057,-122.93484,-29.130722,-3.6188567,1.2254363,844.1882,0.83861107,1122.3031,54.62943,12.22786,12.942048,1.0
2018/3/12 12:00,1018.503454,1073.612834,4.706944505,62.21137651,19.71429062,25.53921,-145.58797,-14.130721,-3.6188567,1.1077042,948.777,0.820144,1241.8594,64.46079,12.22786,12.942048,1.0
2018/3/12 13:00,1025.573247,1089.035634,4.405833304,63.11837959,19.64373843,21.642887,177.64722,0.8692788,-3.6188567,1.0753404,981.61523,0.8016613,1279.3098,68.35711,12.22786,12.942048,1.0
2018/3/12 14:00,951.0936635,1022.684901,5.055555582,60.39851379,18.34466187,26.465675,142.24081,15.869279,-3.6188567,1.1164582,940.22723,0.77192736,1232.1025,63.534325,12.22786,12.942048,1.0
2018/3/12 15:00,805.8375804,880.3716024,4.86944449,58.5306174,15.76978326,36.704334,121.04812,30.869278,-3.6188567,1.2463176,827.7378,0.73028624,1103.4545,53.295666,12.22786,12.942048,1.0
2018/3/12 16:00,604.5257721,666.6269989,4.788333376,54.43524901,11.78581246,49.045666,108.47195,45.869278,-3.6188567,1.5234973,652.901,0.67010736,902.1327,40.954334,12.22786,12.942048,1.0
2018/3/12 17:00,364.7350171,407.2623037,4.600555559,50.4057169,6.172943314,62.202347,99.77041,60.869278,-3.6188567,2.1370416,430.64624,0.5682495,641.8571,27.797651,12.22786,12.942048,1.0
2018/3/12 18:00,113.0988706,129.3303655,4.381111105,45.98338509,1.320677848,75.68237,92.76998,75.86928,-3.6188567,3.9850879,186.81099,0.33228695,340.36505,14.317623,12.22786,12.942048,1.0
2018/3/12 19:00,-2.589474487,-2.064151014,3.093055526,42.83599567,-0.011026243,89.24222,86.35619,90.86928,-3.6188567,28.583305,13.535114,0.0,18.202658,0.7577816,12.22786,12.942048,1.0
2018/3/12 20:00,-5.290704648,-4.909631212,1.842222224,41.01136812,-0.021498479,102.70392,79.75633,105.86928,-3.6188567,40.0,0.0,0.0,0.0,-12.703922,12.22786,12.942048,0.0
2018/3/12 21:00,-4.597223799,-4.270974596,2.157499979,40.35557461,-0.021535575,115.863594,72.17276,120.86928,-3.6188567,40.0,0.0,0.0,0.0,-25.863592,12.22786,12.942048,0.0
2018/3/12 22:00,-4.439457258,-4.043479244,2.178055535,39.89495436,-0.021346299,128.38805,62.444614,135.86928,-3.6188567,40.0,0.0,0.0,0.0,-38.388046,12.22786,12.942048,0.0
2018/3/12 23:00,-5.047576626,-4.713680347,1.120833332,38.65022755,-0.021333104,139.60411,48.561543,150.86928,-3.6188567,40.0,0.0,0.0,0.0,-49.60411,12.22786,12.942048,0.0
2018/3/13 0:00,-4.127580265,-3.912932952,1.259166658,37.9001344,-0.021219246,148.42885,27.606611,-194.06369,-3.2253778,40.0,0.0,0.0,0.0,-58.428856,12.203023,12.937579,0.0
2018/3/13 1:00,-3.614566525,-3.493185997,1.596944452,37.9466629,-0.021476723,151.51453,-1.9603672,-179.06369,-3.2253778,40.0,0.0,0.0,0.0,-61.514534,12.203023,12.937579,0.0
2018/3/13 2:00,-4.2244579,-3.901946644,1.547222247,37.9106671,-0.021396146,147.60257,-30.773474,-164.06369,-3.2253778,40.0,0.0,0.0,0.0,-57.602577,12.203023,12.937579,0.0
2018/3/13 3:00,-4.201428433,-3.862665673,1.292500019,36.69219653,-0.021561384,138.64146,-50.966496,-149.06369,-3.2253778,40.0,0.0,0.0,0.0,-48.64146,12.203023,12.937579,0.0
2018/3/13 4:00,-2.998838365,-3.049773017,2.113888919,37.41872469,-0.021635123,127.1598,-64.18618,-134.06369,-3.2253778,40.0,0.0,0.0,0.0,-37.159798,12.203023,12.937579,0.0
2018/3/13 5:00,-3.343050599,-3.203876635,2.459444453,37.78881423,-0.021485598,114.49986,-73.54571,-119.06369,-3.2253778,40.0,0.0,0.0,0.0,-24.499863,12.203023,12.937579,0.0
2018/3/13 6:00,-1.658207958,-1.559673647,3.164444446,37.95009518,-0.018000066,101.27079,-80.94395,-104.06369,-3.2253778,40.0,0.0,0.0,0.0,-11.270792,12.203023,12.937579,0.0
2018/3/13 7:00,28.33192897,27.24181223,3.270555536,38.76545238,1.494255743,87.779045,-87.48021,-89.06369,-3.2253778,18.316078,18.990444,0.5314616,53.309456,2.2209544,12.203023,12.937579,1.0
2018/3/13 8:00,314.4445454,293.1374115,5.174444457,43.0453771,6.651604017,74.21983,-93.93438,-74.06369,-3.2253778,3.6337771,212.6757,0.8405502,374.09372,15.780164,12.203023,12.937579,1.0
2018/3/13 9:00,578.1766866,569.3501383,5.557500045,48.01743444,11.85747329,60.774803,-101.10029,-59.063686,-3.2253778,2.0419576,455.80273,0.8608513,671.63367,29.225197,12.203023,12.937579,1.0
2018/3/13 10:00,781.7504527,794.7984568,4.423333367,54.58987332,15.69091439,47.70854,-110.17236,-44.063686,-3.2253778,1.4841466,673.2972,0.84453994,925.65247,42.29146,12.203023,12.937579,1.0
2018/3/13 11:00,927.4989014,963.9121856,3.531944454,61.43064785,18.19505517,35.576534,-123.52396,-29.063688,-3.2253778,1.2285719,841.23584,0.82898325,1118.8391,54.423466,12.203023,12.937579,1.0
2018/3/13 12:00,1003.820206,1060.202555,3.702777744,63.99747626,19.37055826,25.844088,-146.18214,-14.063688,-3.2253778,1.1105378,945.4935,0.8108217,1238.0283,64.155914,12.203023,12.937579,1.0
2018/3/13 13:00,1009.12971,1074.333283,3.615277767,64.45426973,19.24089559,22.038641,177.508,0.9363117,-3.2253778,1.0783156,977.9945,0.7914138,1275.0975,67.96136,12.203023,12.937579,1.0
2018/3/13 14:00,937.3888753,1010.360128,4.209722261,61.73656051,17.97114245,26.830597,142.60126,15.936312,-3.2253778,1.1200249,936.28656,0.7636442,1227.5204,63.169403,12.203023,12.937579,1.0
2018/3/13 15:00,790.3155416,865.4079641,4.145277798,58.93784364,15.4884704,37.005066,121.48565,30.936312,-3.2253778,1.2512187,823.5215,0.7194239,1098.5394,52.994934,12.203023,12.937579,1.0
2018/3/13 16:00,590.3006134,652.777949,3.839722216,54.80152893,11.49035486,49.304947,108.87295,45.936314,-3.2253778,1.5314673,648.4875,0.65812397,896.9444,40.695053,12.203023,12.937579,1.0
2018/3/13 17:00,351.5251083,394.0446701,3.80583334,50.36045297,5.971476078,62.439568,100.13287,60.936314,-3.2253778,2.1538332,426.1784,0.55230117,636.47363,27.560434,12.203023,12.937579,1.0
2018/3/13 18:00,100.5642398,115.1885552,3.798888902,45.79389159,1.270584501,75.91039,93.107895,75.93631,-3.2253778,4.046206,182.70294,0.3003013,334.87778,14.089609,12.203023,12.937579,1.0
2018/3/13 19:00,-2.601575871,-2.14330894,2.602222244,42.61458302,-0.013200717,89.470604,86.68355,90.93631,-3.2253778,31.01393,12.633403,0.0,12.710137,0.5293989,12.203023,12.937579,1.0
2018/3/13 20:00,-4.593866984,-4.19301337,2.028333336,41.22329744,-0.021541143,102.94139,80.08534,105.93631,-3.2253778,40.0,0.0,0.0,0.0,-12.94139,12.203023,12.937579,0.0
2018/3/13 21:00,-4.590863069,-4.274143934,1.407499999,40.0302035,-0.021550517,116.11987,72.51317,120.93631,-3.2253778,40.0,0.0,0.0,0.0,-26.119873,12.203023,12.937579,0.0
2018/3/13 22:00,-3.768118401,-3.63840125,1.940277795,39.76601283,-0.021509222,128.67554,62.798542,135.93631,-3.2253778,40.0,0.0,0.0,0.0,-38.675533,12.203023,12.937579,0.0
2018/3/13 23:00,-3.71061029,-3.5186945,2.304722249,39.7929767,-0.021387441,139.9378,48.900604,150.93631,-3.2253778,40.0,0.0,0.0,0.0,-49.937805,12.203023,12.937579,0.0
2018/3/14 0:00,-3.71343255,-3.491878073,1.983611067,39.3675623,-0.0211586,148.81508,27.806055,-193.99513,-2.8313353,40.0,0.0,0.0,0.0,-58.815083,12.178172,12.933009,0.0
2018/3/14 1:00,-3.67546616,-3.52854077,1.901944429,38.85982959,-0.021389097,151.90616,-2.13163,-178.99513,-2.8313353,40.0,0.0,0.0,0.0,-61.906155,12.178172,12.933009,0.0
2018/3/14 2:00,-3.625588198,-3.442897459,2.198888888,38.56992277,-0.021363478,147.91917,-31.231596,-163.99513,-2.8313353,40.0,0.0,0.0,0.0,-57.91917,12.178172,12.933009,0.0
2018/3/14 3:00,-3.382497529,-3.205220024,2.543611089,38.52749729,-0.021401564,138.87218,-51.462036,-148.99513,-2.8313353,40.0,0.0,0.0,0.0,-48.87218,12.178172,12.933009,0.0
2018/3/14 4:00,-3.530915459,-3.230603218,2.43194443,37.90507221,-0.021522857,127.33113,-64.64016,-133.99513,-2.8313353,40.0,0.0,0.0,0.0,-37.33113,12.178172,12.933009,0.0
2018/3/14 5:00,-3.192307552,-2.958174149,2.613333345,37.53427315,-0.021561727,114.6349,-73.95963,-118.99513,-2.8313353,40.0,0.0,0.0,0.0,-24.634907,12.178172,12.933009,0.0
2018/3/14 6:00,-1.529377237,-1.362838223,3.182777802,37.36307748,-0.018411709,101.38534,-81.33475,-103.99513,-2.8313353,40.0,0.0,0.0,0.0,-11.385338,12.178172,12.933009,0.0
2018/3/14 7:00,27.31791957,26.79260961,2.836388866,37.89437739,1.498446091,87.88471,-87.86622,-88.99513,-2.8313353,18.836094,18.397985,0.5383136,50.747223,2.115286,12.178172,12.933009,1.0
2018/3/14 8:00,309.5642252,288.8085734,2.678333342,42.80014579,6.738579989,74.32696,-94.334694,-73.99513,-2.8313353,3.6573458,210.64888,0.83346134,371.42,15.673041,12.178172,12.933009,1.0
2018/3/14 9:00,579.124466,572.1627655,2.832777759,49.92164834,11.98162651,60.895096,-101.537094,-58.995132,-2.8313353,2.0495956,453.43094,0.8659739,668.75507,29.104906,12.178172,12.933009,1.0
2018/3/14 10:00,784.5167948,799.5191142,2.853888909,56.90743987,15.86608895,47.858753,-110.67285,-43.995132,-2.8313353,1.4884259,670.6294,0.85043436,922.4895,42.141247,12.178172,12.933009,1.0
2018/3/14 11:00,931.1362966,969.7357431,2.784166654,63.25895278,18.24025869,35.784523,-124.10965,-28.995132,-2.8313353,1.2317708,838.24634,0.83485144,1115.3318,54.215477,12.178172,12.933009,1.0
2018/3/14 12:00,1005.732147,1064.274669,2.211944421,69.42310842,19.20490185,26.151037,-146.76709,-13.995132,-2.8313353,1.1134372,942.1604,0.81492555,1234.1399,63.848965,12.178172,12.933009,1.0
2018/3/14 13:00,1011.353154,1079.07193,2.272499998,68.3456281,19.15062332,22.435131,177.36938,1.0048676,-2.8313353,1.0813648,974.315,0.7958289,1270.8174,67.564865,12.178172,12.933009,1.0
2018/3/14 14:00,940.0559591,1015.687708,2.551388919,65.26573054,17.93636402,27.197739,142.95052,16.004868,-2.8313353,1.1236826,932.2821,0.76873267,1222.8646,62.80226,12.178172,12.933009,1.0
2018/3/14 15:00,793.0534363,871.0113932,2.642777751,61.29988321,15.38991451,37.308945,121.91616,31.004868,-2.8313353,1.2562454,819.24097,0.7252103,1093.5496,52.691055,12.178172,12.933009,1.0
2018/3/14 16:00,593.9514516,659.1748962,2.093055546,57.01916885,11.52985493,49.567238,109.270386,46.004868,-2.8313353,1.539647,644.01416,0.66610014,891.68494,40.432762,12.178172,12.933009,1.0
2018/3/14 17:00,358.1590729,403.4780833,2.226666649,51.06591892,6.095939537,62.679375,100.49352,61.004868,-2.8313353,2.171115,421.66162,0.56758094,631.0273,27.320623,12.178172,12.933009,1.0
2018/3/14 18:00,98.37606319,114.1988058,2.034722239,45.65939713,1.256528375,76.14053,93.44497,76.00487,-2.8313353,4.109857,178.57341,0.29870656,329.34015,13.859464,12.178172,12.933009,1.0
2018/3/14 19:00,-5.091342479,-4.673682732,0.670833329,40.78188992,-0.015237344,89.70066,87.010704,91.00487,-2.8313353,33.782135,10.467641,0.0,7.182929,0.29933792,12.178172,12.933009,1.0
2018/3/14 20:00,-5.905208866,-5.482873877,0.414444446,38.67757765,-0.021593112,103.1801,80.41476,106.00487,-2.8313353,40.0,0.0,0.0,0.0,-13.1801,12.178172,12.933009,0.0
2018/3/14 21:00,-4.667803327,-4.491263072,0.908055554,38.14340846,-0.021627136,116.37699,72.85473,121.00487,-2.8313353,40.0,0.0,0.0,0.0,-26.376991,12.178172,12.933009,0.0
2018/3/14 22:00,-4.486959239,-4.096509079,1.443333323,38.48016962,-0.021581943,128.96355,63.15471,136.00487,-2.8313353,40.0,0.0,0.0,0.0,-38.963547,12.178172,12.933009,0.0
2018/3/14 23:00,-4.630670826,-4.2428147,1.354722227,37.6680638,-0.021601627,140.27199,49.2432,151.00487,-2.8313353,40.0,0.0,0.0,0.0,-50.27198,12.178172,12.933009,0.0
2018/3/15 0:00,-4.349188864,-4.042684595,1.179444432,36.93197377,-0.021392097,149.20204,28.007757,-193.92514,-2.4368336,40.0,0.0,0.0,0.0,-59.202038,12.15331,12.928343,0.0
2018/3/15 1:00,-4.029895584,-3.660631597,1.773333331,36.92590555,-0.021634867,152.29796,-2.310543,-178.92514,-2.4368336,40.0,0.0,0.0,0.0,-62.297962,12.15331,12.928343,0.0
2018/3/15 2:00,-3.787157695,-3.446700653,1.9397222,36.55008475,-0.021671084,148.2338,-31.700722,-163.92514,-2.4368336,40.0,0.0,0.0,0.0,-58.233788,12.15331,12.928343,0.0
2018/3/15 3:00,-3.80687048,-3.529723346,1.567777778,36.08999125,-0.02171062,139.10002,-51.964222,-148.92514,-2.4368336,40.0,0.0,0.0,0.0,-49.100025,12.15331,12.928343,0.0
2018/3/15 4:00,-4.416569432,-4.299453815,0.534722224,35.22238286,-0.021796802,127.49977,-65.09773,-133.92514,-2.4368336,40.0,0.0,0.0,0.0,-37.49977,12.15331,12.928343,0.0
2018/3/15 5:00,-3.932531536,-3.847100397,0.681111112,34.88109175,-0.021840548,114.76775,-74.37569,-118.92515,-2.4368336,40.0,0.0,0.0,0.0,-24.767752,12.15331,12.928343,0.0
2018/3/15 6:00,-2.619241426,-2.571582387,0.611388894,34.3086497,-0.01917779,101.498245,-81.72695,-103.92515,-2.4368336,40.0,0.0,0.0,0.0,-11.498247,12.15331,12.928343,0.0
2018/3/15 7:00,24.49697224,23.98696633,0.88499999,35.62206809,1.53011226,87.989334,-88.25321,-88.92515,-2.4368336,19.376648,17.841938,0.50810474,48.212444,2.0106637,12.15331,12.928343,1.0
2018/3/15 8:00,307.6506675,286.708087,1.664444427,42.21509425,6.894470811,74.43367,-94.73568,-73.92515,-2.4368336,3.6811388,208.63255,0.8342933,368.756,15.566328,12.15331,12.928343,1.0
2018/3/15 9:00,589.4176203,583.9878464,1.779999981,53.1012977,12.00164787,61.0157,-101.97412,-58.925144,-2.4368336,2.05732,451.05273,0.8851874,665.8676,28.984297,12.15331,12.928343,1.0
2018/3/15 10:00,796.0625661,813.185908,2.079722236,62.19950644,15.82126999,48.010128,-111.17253,-43.925144,-2.4368336,1.4927737,667.939,0.8659446,919.2996,41.989872,12.15331,12.928343,1.0
2018/3/15 11:00,945.6390788,984.8078411,1.719722191,69.63354238,18.10601695,35.994526,-124.69168,-28.925146,-2.4368336,1.2350342,835.21967,0.85056233,1111.781,54.005474,12.15331,12.928343,1.0
2018/3/15 12:00,1003.123179,1061.580648,1.711111118,73.20720863,18.74232316,26.459974,-147.34274,-13.925146,-2.4368336,1.116403,938.77814,0.81541836,1230.1946,63.540028,12.15331,12.928343,1.0
2018/3/15 13:00,872.8227284,929.7909495,1.715555544,67.67805195,16.49781028,22.832256,177.2316,1.0748543,-2.4368336,1.0844882,970.5777,0.68917733,1266.4705,67.16774,12.15331,12.928343,1.0
2018/3/15 14:00,949.7696737,1029.476619,1.740277782,68.964475,17.85718568,27.566904,143.289,16.074854,-2.4368336,1.1274313,928.21533,0.77969056,1218.1367,62.433098,12.15331,12.928343,1.0
2018/3/15 15:00,800.7572988,881.8669586,1.773888906,65.63933436,15.40062698,37.615784,122.339714,31.074854,-2.4368336,1.2613983,814.8982,0.7356608,1088.487,52.384216,12.15331,12.928343,1.0
2018/3/15 16:00,601.7047424,669.5856934,2.277222226,58.18929132,11.64003626,49.832375,109.66423,46.074856,-2.4368336,1.5480376,639.4836,0.6788514,886.35706,40.167625,12.15331,12.928343,1.0
2018/3/15 17:00,360.7389743,405.0045357,1.890277808,53.50608285,6.087568065,62.92163,100.85231,61.074856,-2.4368336,2.188894,417.09872,0.5767013,625.52136,27.078371,12.15331,12.928343,1.0
2018/3/15 18:00,64.25885821,70.09313377,1.147222236,45.18296305,0.965053048,76.37267,93.781136,76.07485,-2.4368336,4.17615,174.42593,0.19847953,323.75558,13.62733,12.15331,12.928343,1.0
2018/3/15 19:00,-4.988187015,-4.57834212,0.426111115,40.50553608,-0.006456519,89.93226,87.33763,91.07485,-2.4368336,36.927612,3.9072003,0.0,1.624581,0.06773804,12.15331,12.928343,1.0
2018/3/15 20:00,-6.388284564,-6.065272133,0.325000003,38.42020512,-0.022030907,103.419914,80.74455,106.07485,-2.4368336,40.0,0.0,0.0,0.0,-13.419913,12.15331,12.928343,0.0
2018/3/15 21:00,-4.541960557,-4.360369106,0.664166665,37.65596771,-0.022011404,116.6348,73.19743,121.07485,-2.4368336,40.0,0.0,0.0,0.0,-26.634804,12.15331,12.928343,0.0
2018/3/15 22:00,-4.983160039,-4.60736531,0.386388897,37.30375608,-0.022073519,129.25194,63.513134,136.07486,-2.4368336,40.0,0.0,0.0,0.0,-39.251934,12.15331,12.928343,0.0
2018/3/15 23:00,-4.943761071,-4.519148668,0.396388889,36.66114108,-0.022110997,140.60648,49.58944,151.07486,-2.4368336,40.0,0.0,0.0,0.0,-50.606483,12.15331,12.928343,0.0
2018/3/16 0:00,-4.166043798,-3.696059684,0.668055544,36.52984651,-0.022148085,149.58958,28.211918,-193.85382,-2.0419762,40.0,0.0,0.0,0.0,-59.58958,12.128443,12.923588,0.0
2018/3/16 1:00,-4.476346532,-4.075657646,0.962222203,36.16112582,-0.022430748,152.68983,-2.4972067,-178.85382,-2.0419762,40.0,0.0,0.0,0.0,-62.68983,12.128443,12.923588,0.0
2018/3/16 2:00,-4.366453568,-4.073155304,0.868611112,35.79803785,-0.022464771,148.5463,-32.18086,-163.85382,-2.0419762,40.0,0.0,0.0,0.0,-58.5463,12.128443,12.923588,0.0
2018/3/16 3:00,-4.516068876,-4.410437703,0.491388892,34.88489692,-0.022497267,139.32492,-52.472878,-148.85382,-2.0419762,40.0,0.0,0.0,0.0,-49.32493,12.128443,12.923588,0.0
2018/3/16 4:00,-4.179149985,-4.109127402,0.470833336,34.48206425,-0.022527776,127.6657,-65.55872,-133.85382,-2.0419762,40.0,0.0,0.0,0.0,-37.665703,12.128443,12.923588,0.0
2018/3/16 5:00,-3.960572104,-3.890993416,0.423055562,34.20463022,-0.022528317,114.898415,-74.79371,-118.85382,-2.0419762,40.0,0.0,0.0,0.0,-24.898413,12.128443,12.923588,0.0
2018/3/16 6:00,-2.063814203,-2.115319346,0.384722229,34.00528272,-0.019433097,101.60955,-82.120415,-103.85382,-2.0419762,40.0,0.0,0.0,0.0,-11.609553,12.128443,12.923588,0.0
2018/3/16 7:00,24.22255663,23.77555859,0.618888895,35.19967969,1.525282518,88.09296,-88.64107,-88.85382,-2.0419762,19.938858,17.321774,0.5299861,45.704136,1.907046,12.128443,12.923588,1.0
2018/3/16 8:00,301.9044758,285.3364639,1.516944438,42.36903699,6.885370294,74.54002,-95.13719,-73.85382,-2.0419762,3.7051685,206.62604,0.8246486,366.10077,15.459979,12.128443,12.923588,1.0
2018/3/16 9:00,587.7095642,584.6997376,1.196111098,54.46340752,11.90584588,61.13667,-102.41121,-58.85382,-2.0419762,2.065135,448.66754,0.88647914,662.9706,28.863333,12.128443,12.923588,1.0
2018/3/16 10:00,794.0315348,813.6952667,1.555555552,64.35427094,15.57484134,48.162693,-111.67122,-43.85382,-2.0419762,1.4971917,665.22577,0.8667687,916.0824,41.837307,12.128443,12.923588,1.0
2018/3/16 11:00,940.3805237,984.1145172,1.720277757,71.03171094,17.93576558,36.206535,-125.269844,-28.853823,-2.0419762,1.2383631,832.15594,0.84857565,1108.187,53.793465,12.128443,12.923588,1.0
2018/3/16 12:00,1016.623144,1080.309194,2.042222222,75.27846019,18.95297845,26.770813,-147.90909,-13.853822,-2.0419762,1.119436,935.3472,0.82908905,1226.193,63.229187,12.128443,12.923588,1.0
2018/3/16 13:00,1023.268494,1096.167328,1.776388854,76.4707222,18.94866673,23.22991,177.09482,1.1461781,-2.0419762,1.0876863,966.78375,0.81079346,1262.0582,66.77009,12.128443,12.923588,1.0
2018/3/16 14:00,940.8246613,1020.860626,2.019166639,70.27461624,17.694688,27.937906,143.61716,16.146177,-2.0419762,1.1312712,924.0879,0.7754016,1213.3386,62.06209,12.128443,12.923588,1.0
2018/3/16 15:00,799.8719279,883.3342489,1.999166677,66.34697024,15.25194716,37.925396,122.756386,31.146177,-2.0419762,1.2666776,810.4952,0.738329,1083.3544,52.074604,12.128443,12.923588,1.0
2018/3/16 16:00,595.5190913,665.3033396,1.43861112,61.71119626,11.41833981,50.100193,110.05444,46.14618,-2.0419762,1.55664,634.89813,0.67598605,880.96356,39.899807,12.128443,12.923588,1.0
2018/3/16 17:00,352.6508293,401.460261,1.298611129,54.39215406,5.953629752,63.166172,101.20919,61.14618,-2.0419762,2.2071774,412.49265,0.5688293,619.959,26.833826,12.128443,12.923588,1.0
2018/3/16 18:00,90.08735184,105.5386745,0.731111119,47.42000421,1.169788218,76.60665,94.11637,76.14618,-2.0419762,4.245198,170.26416,0.28317994,318.1276,13.393351,12.128443,12.923588,1.0
2018/3/16 19:00,-6.37041321,-5.845747591,0.411111119,41.2441028,-0.018217683,90.16526,87.66429,91.14618,-2.0419762,40.0,0.0,0.0,0.0,-0.16526003,12.128443,12.923588,0.0
2018/3/16 20:00,-6.618036389,-6.126343608,0.533611116,39.27485244,-0.021548214,103.66068,81.07469,106.14618,-2.0419762,40.0,0.0,0.0,0.0,-13.6606865,12.128443,12.923588,0.0
2018/3/16 21:00,-4.900807699,-4.462511996,0.307222227,37.95410442,-0.021584615,116.89316,73.54126,121.14618,-2.0419762,40.0,0.0,0.0,0.0,-26.89316,12.128443,12.923588,0.0
2018/3/16 22:00,-4.76959312,-4.379153331,0.41,37.42152754,-0.021544107,129.54054,63.873848,136.14618,-2.0419762,40.0,0.0,0.0,0.0,-39.540535,12.128443,12.923588,0.0
2018/3/16 23:00,-4.020891746,-3.956052601,0.328888893,36.68273989,-0.021577635,140.94115,49.939438,151.14618,-2.0419762,40.0,0.0,0.0,0.0,-50.94115,12.128443,12.923588,0.0
