epoch,train_eval_loss,train_step_loss,test_loss,train_RMSE,test_RMSE,train_R2,test_R2
26,0.03115607440881393,0.04119884915087583,0.06058072239552449,3.6884470871042296,5.143271092755012,0.6859655380249023,0.47195154428482056
27,0.028891094812475766,0.03810967448747383,0.05682783224979355,3.5518465531858117,4.98141515977323,0.7087951302528381,0.504663348197937
28,0.02614681687082344,0.034801696198728846,0.051382901942545925,3.3789485862593387,4.736761215701631,0.7364557981491089,0.5521238446235657
29,0.024219882253737796,0.03246201353393636,0.04805521947305635,3.2520573779741695,4.580812049739017,0.7558781504631042,0.5811293721199036
30,0.022394405759372994,0.029895948105544416,0.04460474386973133,3.1271014967629576,4.413292633706441,0.7742778658866882,0.6112052202224731
31,0.020994536858719482,0.02833756797437398,0.04192885696853891,3.0277871084118093,4.278866069355003,0.788387656211853,0.6345294713973999
32,0.019472572775425506,0.026118125590794492,0.03908506040916639,2.915975397935021,4.131212815479521,0.8037282228469849,0.6593172550201416
33,0.018255690582117283,0.024669153088668606,0.03687322371479032,2.8233928396115937,4.012617239026618,0.81599360704422,0.6785966157913208
34,0.01718933146495437,0.02317463458990151,0.03436887823151751,2.7396916608581936,3.873957462965452,0.8267418742179871,0.7004256248474121
35,0.0160631375261718,0.02166271926659458,0.03233033231219406,2.648423186406979,3.757312130676218,0.8380932211875916,0.7181944847106934
36,0.015261016203085372,0.020520616287611565,0.030832800747940647,2.5814511199998984,3.6692613755432064,0.8461781740188599,0.7312476634979248
37,0.014498753736063422,0.01946309398648874,0.029387938628679278,2.5161557792688622,3.582257013059949,0.8538612723350525,0.7438417077064514
38,0.013573624414886423,0.01810961828198073,0.02765926120620649,2.434557875300412,3.4753013809474895,0.8631860017776489,0.7589095830917358
39,0.012879734133373354,0.017459223609206813,0.02647305530026819,2.3715137191462494,3.3999631767522844,0.8701800107955933,0.7692490816116333
40,0.012180214923507762,0.01668520212032885,0.025130135901251,2.306214218068825,3.3126045066614442,0.8772307634353638,0.7809545993804932
41,0.011520387563149936,0.015558612761351297,0.02395364688150265,2.2428784518665768,3.2341339463784853,0.8838814496994019,0.7912093997001648
42,0.0111447668060741,0.01482820176993901,0.023241376624644452,2.2060110249109837,3.185687129279449,0.8876674771308899,0.7974178194999695
43,0.010506305426764562,0.014191908797003189,0.021911095761789328,2.141890214566018,3.0931730406709694,0.8941027522087097,0.8090131878852844
44,0.010077840114208243,0.013456098278457264,0.020993572804094928,2.0977605868342777,3.027717655840982,0.8984214067459106,0.8170107007026672
45,0.00961272002652634,0.013100015298234966,0.020121054999687932,2.0487800643418703,2.9641321506873273,0.9031095504760742,0.8246159553527832
46,0.009233278564970379,0.01230441300936465,0.01940649519517396,2.0079374163172217,2.9110237211193306,0.9069340825080872,0.8308444023132324
47,0.008800943362332758,0.011860529909718712,0.018680299739281474,1.9603643301593354,2.856038799866482,0.911291778087616,0.8371741771697998
48,0.008539152383821757,0.011399089183025766,0.017977757273979905,1.9309879507896912,2.8018180598698397,0.9139304757118225,0.8432978987693787
49,0.00819616059446973,0.010852060474033625,0.017282226039315035,1.891809518044424,2.7470844592541446,0.9173876047134399,0.849360466003418
50,0.00795741205010931,0.010590956493649842,0.016863656562011265,1.8640524110097363,2.7136138984501943,0.9197940826416016,0.8530088663101196
51,0.007671491212296141,0.010159796964869185,0.01632978474500862,1.8302570528317348,2.6703144892667856,0.9226759672164917,0.8576623201370239
52,0.007360417657368745,0.009852375369518995,0.01572917375379184,1.7927650884510147,2.6207473457757473,0.9258114099502563,0.862897515296936
53,0.007216043052171883,0.009417604901037126,0.015300369146825792,1.775095563653213,2.5847772951685597,0.9272665977478027,0.8666352033615112
54,0.006932344750230278,0.009159746175667024,0.014891877966379696,1.7398518185713223,2.550039653843747,0.9301261305809021,0.870195746421814
55,0.006838887547416193,0.00890811495834364,0.01450725319795843,1.7280842560695469,2.5168931501258434,0.9310681223869324,0.8735483288764954
56,0.006586750818088735,0.008539053374233673,0.01430173725179429,1.6959295600127455,2.4990018759449866,0.9336094856262207,0.875339686870575
57,0.0064053954920286465,0.008237057286402527,0.013746658637225117,1.6724192366323287,2.4500262862371853,0.9354374408721924,0.8801780343055725
58,0.006192303637659165,0.007951385508519862,0.013376719989798422,1.6443652433934561,2.416834945958424,0.9375852942466736,0.8834025859832764
59,0.006008603491724906,0.007849573351021082,0.013103294280544563,1.619790898002941,2.3920068673893256,0.9394369125366211,0.8857858777046204
60,0.005867739145790988,0.007638774214769309,0.012898184780804615,1.6006913211522646,2.373211639084622,0.9408566951751709,0.8875737190246582
61,0.005795225663977233,0.007355428546807676,0.012554110084825956,1.5907699548889656,2.3413435725521885,0.9415876269340515,0.8905727863311768
62,0.005648328840004625,0.007181195955161216,0.012314816861237166,1.5704791991159759,2.318922146476081,0.943068265914917,0.8926585912704468
63,0.0055217112072495425,0.007062906610234728,0.011980214532679868,1.552776830320727,2.2872017337644395,0.9443444609642029,0.8955751657485962
64,0.005384717661878144,0.006817561073474727,0.011702254661633124,1.5333936050566288,2.2605126942103277,0.9457252621650696,0.8979979753494263
65,0.005326994428190726,0.006746458451984063,0.011555841253306812,1.5251526396608723,2.246326945265456,0.9463071227073669,0.8992741703987122
66,0.0051567965751483594,0.006594715007352379,0.01139052155155533,1.5005904466113675,2.2302009702368224,0.9480226039886475,0.900715172290802
67,0.005056802297540361,0.006386113247640853,0.011088993785857064,1.4859704528427884,2.2004841878574686,0.9490304589271545,0.9033434391021729
68,0.004962444884618926,0.006230955047286906,0.01091230571644861,1.4720414798479506,2.1828829405115426,0.9499815702438354,0.9048835039138794
69,0.004927520304961879,0.006124170786999869,0.010805001773106296,1.4668523826204503,2.1721239564766566,0.9503335356712341,0.9058188199996948
70,0.004796834225569253,0.005935142945744238,0.01067697569054832,1.4472699081625218,2.159217009443949,0.9516507983207703,0.9069347381591797
71,0.004731794817328749,0.005779021156002891,0.010576812376834244,1.4374247821534019,2.1490651826341156,0.95230633020401,0.9078078269958496
72,0.004646921227689512,0.005760274647366045,0.010326983231418538,1.4244749172595963,2.1235326300750956,0.9531618356704712,0.9099854230880737
73,0.004585152094987849,0.005581113509833813,0.010250440319992598,1.4149759619460438,2.1156481111917937,0.9537844061851501,0.9106526374816895
74,0.004552368825489236,0.005564187930123705,0.01007262406484136,1.4099083679942241,2.097217592089709,0.9541148543357849,0.9122025370597839
75,0.004457728538694343,0.005461864353526595,0.009968341538536677,1.3951759878192087,2.086333048032071,0.9550687670707703,0.9131115078926086
76,0.004402441812682714,0.0053483708410189965,0.009952104078012579,1.3864971574849796,2.0846329513684543,0.9556260108947754,0.9132530689239502
77,0.0044506089112093285,0.0052818935759857575,0.009804433996572435,1.3940613539998232,2.0691092971466776,0.9551405310630798,0.9145402312278748
78,0.004287831073893046,0.005226322256450383,0.009646346299494247,1.3683305594121498,2.052360348149717,0.956781268119812,0.9159181714057922
79,0.004263910171665067,0.005139520334712458,0.009674046484656577,1.3645083962556437,2.0553049530452183,0.9570223689079285,0.9156767129898071
80,0.004217199414818106,0.005027274899887589,0.00950301915253824,1.3570138002282843,2.0370560051134454,0.9574931859970093,0.9171674847602844
81,0.0041993325468573945,0.004974539817820462,0.00934603667177426,1.3541361389631654,2.020160746646479,0.9576732516288757,0.9185358285903931
82,0.004141413018650107,0.0048875218951406904,0.009344730805232907,1.3447652131110304,2.0200195902639284,0.9582570195198059,0.9185471534729004
83,0.004217274420544193,0.004848098738189295,0.00928241633871339,1.3570258791064511,2.0132731830167376,0.9574924111366272,0.9190903306007385
84,0.0040065767097751245,0.004742495737583289,0.009146059833982456,1.3226926218384394,1.9984312461534466,0.9596161246299744,0.9202789068222046
85,0.003984409190046346,0.004733284632236046,0.009056465601225864,1.3190283766261557,1.9886188332912076,0.9598395824432373,0.9210598468780518
86,0.0039435107428763055,0.0047038104736580036,0.008929074696638435,1.3122413016997745,1.9745831134079876,0.9602518081665039,0.9221702218055725
87,0.003922489048231758,0.004621031922551821,0.008912155829612836,1.3087389965013803,1.9727114830216206,0.9604636430740356,0.9223176836967468
88,0.003900096047093719,0.004562286769900963,0.00892594690115674,1.3049979383079642,1.9742371522432987,0.9606893658638,0.9221974611282349
89,0.0038616836985854597,0.004526288314494041,0.008861943602289316,1.2985555491854683,1.967146326290158,0.961076557636261,0.9227553606033325
90,0.0038193534853728835,0.004405122118527597,0.008722761312575256,1.2914188003622515,1.9516376172430387,0.9615032076835632,0.9239685535430908
91,0.0037800105237134353,0.004448497887560219,0.008693827636723113,1.2847501814723885,1.948398088608777,0.9618997573852539,0.9242207407951355
92,0.0037723776766003547,0.004324144995683488,0.008683518716919551,1.2834523509104243,1.9472425453708428,0.9619767069816589,0.9243106245994568
93,0.0037796575452381013,0.004309105932853132,0.00875439152351579,1.2846901926853593,1.955172937554123,0.9619033336639404,0.9236928224563599
94,0.0037260162432269255,0.004337482945114936,0.008458575758850867,1.2755414280670272,1.9218557713484845,0.962444007396698,0.9262713193893433
95,0.003714961347279012,0.0042014526299921405,0.00854459717622684,1.2736477356533524,1.9316034728084777,0.9625554084777832,0.9255214929580688
96,0.003657972189754845,0.004214799018436164,0.008455351097301594,1.2638408188301193,1.9214893977686436,0.9631298184394836,0.9262993931770325
97,0.003709858560740416,0.004131391433612356,0.008468002319472255,1.272772773480486,1.922926390331587,0.9626068472862244,0.926189124584198
98,0.00362485416666168,0.004135752030876729,0.008370038780094624,1.2581066001005208,1.911771189130604,0.9634636640548706,0.9270430207252502
99,0.003687717395928479,0.004123639451550707,0.008523576809311676,1.2689689917026228,1.929226036339169,0.9628300070762634,0.9257047176361084
100,0.0035748152852088924,0.004101220997190982,0.008285308741309972,1.249392743425957,1.90207013741547,0.96396803855896,0.9277815818786621
101,0.003573494253243395,0.004037051905333152,0.008330473734897637,1.2491619161592273,1.9072473762185143,0.9639813303947449,0.9273878931999207
102,0.0035657502544088394,0.004019803437843638,0.008249360929563292,1.2478076783203393,1.8979393576289039,0.9640593528747559,0.9280949234962463
103,0.003499870990858373,0.003950014872968478,0.008276127998729376,1.2362269259190437,1.9010160540244503,0.9647234082221985,0.9278615713119507
104,0.003536546475072693,0.003965500992599805,0.00820065151288756,1.2426872927389214,1.8923277320212233,0.9643537402153015,0.9285194873809814
105,0.0035096189261618303,0.003971590256353594,0.008067687544194272,1.2379473407496937,1.8769240997324894,0.9646251201629639,0.9296784400939941
106,0.009013294990568006,0.0040631501733343,0.013780490680038077,1.9838735592682861,2.4530393743453494,0.9091514348983765,0.8798831105232239
107,0.004723066582576179,0.00599243690453048,0.009339114950342543,1.4360984106053587,2.0194124817741943,0.9523943662643433,0.9185961484909058
108,0.0043197040948338445,0.004966276877928736,0.008869754801210912,1.3734067442556597,1.9680131411268755,0.9564599990844727,0.922687292098999
109,0.00409817469386795,0.0046161174124001335,0.008541989856409714,1.3377268001745395,1.9313088219829424,0.9586928486824036,0.9255442023277283
110,0.003962542621683914,0.0044909616369964945,0.008644734385219418,1.315403995390455,1.9428890713504459,0.9600599408149719,0.924648642539978
111,0.003845907046767604,0.004289473652980238,0.008385487186220321,1.2959002312976233,1.9135347222576136,0.9612355828285217,0.9269083738327026
112,0.00378418027242016,0.004180798728792173,0.008309241301199585,1.2854585610873048,1.9048153215536314,0.9618577361106873,0.9275729656219482
113,0.0037516980046885602,0.0041225196284083825,0.00819693021838361,1.2799297136142291,1.8918984278175688,0.9621851444244385,0.9285519123077393
114,0.0036499039939495315,0.0040304241306587775,0.008083513518821996,1.2624462852759686,1.8787641253419427,0.963211178779602,0.9295405149459839
115,0.0036224586025797975,0.003981109818373367,0.008068200722634963,1.2576908502926993,1.8769838011077697,0.9634878039360046,0.929673969745636
116,0.0035848694527787356,0.003982539662107263,0.008070614357175931,1.2511485068729071,1.8772644991424625,0.963866651058197,0.9296529293060303
117,0.0035701845499447288,0.003910507292943602,0.007953339070507702,1.2485832291628738,1.8635752064170992,0.9640147089958191,0.9306751489639282
118,0.0036375281022701135,0.0038672202697269758,0.008083170493920917,1.2603041333280973,1.8787243412014383,0.9633359313011169,0.9295434951782227
119,0.0034978447362935313,0.003813484512304641,0.007906838510294108,1.2358690708280924,1.8581193162078615,0.9647438526153564,0.9310804605484009
120,0.00344543226367835,0.0038025334371991877,0.007972171846425758,1.2265748430347803,1.8657802881376213,0.9652721285820007,0.9305109977722168
121,0.003439480572049688,0.003773443466755298,0.00795001627343801,1.2255149790370983,1.863185984097476,0.9653320908546448,0.9307041168212891
122,0.003423546621115807,0.0036867021974000447,0.007846172781860304,1.2226729224290072,1.8509774229299862,0.9654927253723145,0.9316092729568481
123,0.003380900832715571,0.003679169205737845,0.007754012678199799,1.2150339057492845,1.840074593545436,0.9659225344657898,0.9324125647544861
124,0.003404242635379152,0.0036953501886565166,0.008002785698491005,1.2192209752038197,1.8693593055732036,0.9656872749328613,0.9302441477775574
125,0.003322369283910024,0.003664971961868259,0.00784984317897319,1.204470390022384,1.8514102277633324,0.9665125012397766,0.9315772652626038
126,0.0034068216676925276,0.0036459626621162555,0.007876858140755682,1.2196827278170908,1.8545933636088643,0.9656612873077393,0.931341826915741
127,0.003294358569929801,0.003624189535226181,0.007769648418077542,1.1993822613804928,1.8419289081452446,0.9667948484420776,0.9322763085365295
128,0.0033132029686129124,0.003542988326066648,0.00783073816079968,1.2028076446903002,1.8491559061863634,0.9666048884391785,0.9317438006401062
129,0.0032400987657947343,0.003566130925461931,0.007714500366414595,1.189464049140363,1.835380437221318,0.9673417806625366,0.9327570199966431
130,0.003287324625211395,0.003516047402232323,0.0077955645619289336,1.1981011069019256,1.84499834117453,0.9668657183647156,0.9320504069328308
131,0.003223009474948212,0.0034944615414682426,0.007682492863866109,1.1863230343716666,1.8315688731172644,0.9675139784812927,0.9330359697341919
132,0.0032001665962405838,0.0034972290719314566,0.0076575201620300406,1.1821116115686816,1.8285896167318894,0.9677442312240601,0.9332536458969116
133,0.0031868634957706297,0.0034399417400324964,0.007631804855841784,1.1796519798337541,1.8255167556114928,0.9678783416748047,0.9334778189659119
134,0.0031417741423754187,0.0034302123997993063,0.0077094231642199085,1.1712771607367272,1.8347762960505765,0.968332827091217,0.9328012466430664
135,0.0031012698581080714,0.0033793860984931015,0.007527889767975859,1.1637024802760834,1.813045945651599,0.9687410593032837,0.9343835711479187
136,0.00310949305721097,0.0033575013666501583,0.0075346414764449554,1.165244302633811,1.813858772554879,0.9686582088470459,0.9343247413635254
137,0.0030709729188418675,0.0033879895290395,0.0075407667866156675,1.158004254769792,1.814595885147614,0.9690464735031128,0.9342713356018066
138,0.0030335937585113377,0.003318296613628572,0.007606455526943545,1.150935252982646,1.8224824079336905,0.9694231748580933,0.9336987733840942
139,0.0030642489481625267,0.0033212837978389186,0.0076029394705885815,1.156735859421932,1.8220612471636422,0.9691141843795776,0.9337294101715088
140,0.003033820041154968,0.003266359367495719,0.007588048571515179,1.1509781326549935,1.820275957125488,0.9694209098815918,0.9338592290878296
141,0.0029812084112620955,0.0032371003268602885,0.007583523594085798,1.1409545840319353,1.8197331632203928,0.9699512124061584,0.9338986277580261
142,0.0030390556323584084,0.0032531383363881483,0.007457397669434479,1.1519708579668935,1.804537217789867,0.9693681597709656,0.9349980354309082
143,0.0030008236351410024,0.0032649857809169676,0.00750592298136908,1.1447020002983308,1.8103987253556293,0.9697535037994385,0.9345750212669373
144,0.0029334802243461363,0.0032346063460451813,0.007617552436168293,1.1317845909709108,1.823811389603657,0.9704322814941406,0.9336020350456238
145,0.0031194982559025,0.0032590848771538936,0.00797643264134725,1.1671174688407775,1.8662787743999112,0.9685573577880859,0.9304738640785217
146,0.0030038829304956808,0.0031828116603582254,0.007706759528407647,1.1452852961495734,1.8344593347142408,0.9697226881980896,0.9328244924545288
