epoch,gamma_psg,gamma_wase,gamma_dsc,physbias_w_norm_layer0,physbias_w_norm_layer1,physbias_w_norm_layer2,physbias_w_norm_layer3
53,0.26972973346710205,0.9917098879814148,0.18450301885604858,0.23398573696613312,0.3159528076648712,0.3239304721355438,0.13721610605716705
54,0.26987960934638977,0.9920338988304138,0.18251092731952667,0.2351377010345459,0.3163503408432007,0.32436391711235046,0.13665808737277985
55,0.2700071930885315,0.9924929141998291,0.17947058379650116,0.2363339513540268,0.3169201612472534,0.32495778799057007,0.13612419366836548
56,0.2701307237148285,0.9927564859390259,0.1762269288301468,0.23772065341472626,0.31727662682533264,0.32540658116340637,0.13599032163619995
57,0.27043417096138,0.9939143657684326,0.17379266023635864,0.23893357813358307,0.3177962899208069,0.3260078430175781,0.13555480539798737
58,0.2706493139266968,0.9945862889289856,0.17249061167240143,0.24030883610248566,0.3181784451007843,0.3262666165828705,0.13537998497486115
59,0.27083709836006165,0.9944194555282593,0.17078769207000732,0.2414741814136505,0.3189142048358917,0.3266974985599518,0.13561078906059265
60,0.27115121483802795,0.9945161938667297,0.16984635591506958,0.24294507503509521,0.3192286193370819,0.32712510228157043,0.13621138036251068
61,0.27136358618736267,0.9948917031288147,0.16544032096862793,0.2448839396238327,0.32016706466674805,0.32741692662239075,0.13606534898281097
62,0.27169448137283325,0.9949013590812683,0.1647854447364807,0.2458508014678955,0.3204047381877899,0.3275769352912903,0.13548928499221802
63,0.27196669578552246,0.99497389793396,0.16246460378170013,0.24738064408302307,0.3209216892719269,0.3277858793735504,0.1362544447183609
64,0.27239295840263367,0.9955704212188721,0.1636660099029541,0.24870949983596802,0.3220694065093994,0.32800525426864624,0.13664130866527557
65,0.27273494005203247,0.9957184195518494,0.16283053159713745,0.2510456442832947,0.32286661863327026,0.32832062244415283,0.13739579916000366
66,0.2731870114803314,0.9954541921615601,0.16129913926124573,0.2536191940307617,0.32385966181755066,0.3287442922592163,0.13683055341243744
67,0.27351608872413635,0.995954155921936,0.15741075575351715,0.25481337308883667,0.3243568539619446,0.32907435297966003,0.13788388669490814
68,0.27401137351989746,0.9954118728637695,0.15970845520496368,0.2573719620704651,0.3248738646507263,0.32934102416038513,0.13779506087303162
69,0.2747338116168976,0.9962875247001648,0.15813960134983063,0.25994446873664856,0.3259226977825165,0.32994985580444336,0.13775129616260529
70,0.27573806047439575,0.9966994524002075,0.15728221833705902,0.26246216893196106,0.32663828134536743,0.3301551640033722,0.13573047518730164
71,0.2759682238101959,0.9960357546806335,0.1555788367986679,0.2657202184200287,0.32766175270080566,0.33042389154434204,0.13673853874206543
72,0.2770839333534241,0.9963316917419434,0.15425722301006317,0.2680808901786804,0.32888707518577576,0.33055680990219116,0.14159666001796722
73,0.2777351438999176,0.9966159462928772,0.15542402863502502,0.272210031747818,0.32950568199157715,0.33087512850761414,0.1427861899137497
74,0.2785818576812744,0.9964513778686523,0.1556345373392105,0.2747188210487366,0.33083468675613403,0.33103859424591064,0.1403096467256546
75,0.27902525663375854,0.9960434436798096,0.15467704832553864,0.27934348583221436,0.3320871591567993,0.3311714828014374,0.1391642987728119
76,0.2801705002784729,0.9971203804016113,0.15089693665504456,0.2828648090362549,0.3339264988899231,0.3318614065647125,0.13865995407104492
77,0.2809998691082001,0.9974485039710999,0.15283581614494324,0.2870568037033081,0.335194855928421,0.3323383033275604,0.13718082010746002
78,0.28226470947265625,0.9972347617149353,0.14971387386322021,0.2924618422985077,0.33702248334884644,0.3332922160625458,0.13605248928070068
79,0.2835117280483246,0.9974786639213562,0.14789028465747833,0.29875054955482483,0.338882714509964,0.3332989811897278,0.13700084388256073
80,0.2845802307128906,0.9979618787765503,0.15160754323005676,0.3044505715370178,0.34110820293426514,0.33315905928611755,0.13699626922607422
81,0.28539687395095825,0.9971835017204285,0.1499611884355545,0.31282174587249756,0.34435755014419556,0.33407217264175415,0.13779643177986145
82,0.28713759779930115,0.9977787137031555,0.1472020149230957,0.32082629203796387,0.3483472764492035,0.3342384994029999,0.14447930455207825
83,0.2888641655445099,0.9971610307693481,0.14715704321861267,0.3306655287742615,0.35080188512802124,0.3343738913536072,0.147851824760437
84,0.29028061032295227,0.9981410503387451,0.14647497236728668,0.3395039141178131,0.3543511629104614,0.33429601788520813,0.14924345910549164
85,0.29143601655960083,0.9980848431587219,0.1446872353553772,0.34903958439826965,0.3570861220359802,0.3353377878665924,0.1460607498884201
86,0.2935025095939636,0.9980791807174683,0.14542753994464874,0.35760679841041565,0.3598448932170868,0.33652061223983765,0.1454291194677353
87,0.29413628578186035,0.997904360294342,0.14646600186824799,0.373257577419281,0.36365529894828796,0.3369514048099518,0.14614702761173248
88,0.2967464029788971,0.9985303282737732,0.14576326310634613,0.38478773832321167,0.36698397994041443,0.3386043906211853,0.14981307089328766
89,0.29843124747276306,0.9987956285476685,0.1450907588005066,0.3965665102005005,0.37067911028862,0.33978405594825745,0.15236833691596985
90,0.2995792627334595,0.998340368270874,0.1433790773153305,0.41184553503990173,0.3750598728656769,0.3400494158267975,0.15772341191768646
91,0.3016158640384674,0.997836172580719,0.14216069877147675,0.42775848507881165,0.38007256388664246,0.3417794108390808,0.16569849848747253
92,0.3033197522163391,0.9983697533607483,0.14071136713027954,0.45024991035461426,0.38504770398139954,0.34553855657577515,0.17608359456062317
93,0.3046872317790985,0.9990993142127991,0.141079381108284,0.4646246135234833,0.3922071158885956,0.34977835416793823,0.17060042917728424
94,0.3062094449996948,0.9987778663635254,0.14017653465270996,0.49274492263793945,0.39923983812332153,0.35302671790122986,0.1757449507713318
95,0.30942925810813904,0.9992203116416931,0.13895954191684723,0.5217216610908508,0.40907609462738037,0.35732218623161316,0.18919432163238525
96,0.31096646189689636,0.9989668130874634,0.13885174691677094,0.5431788563728333,0.41710755228996277,0.3625456392765045,0.20759980380535126
97,0.3139188885688782,0.9985581636428833,0.13793514668941498,0.5652658939361572,0.42557671666145325,0.3698325455188751,0.21588173508644104
98,0.3160247206687927,0.999487578868866,0.13728418946266174,0.588222861289978,0.43321719765663147,0.38163521885871887,0.2365320920944214
99,0.3188362717628479,0.9989715218544006,0.13479632139205933,0.6279765963554382,0.4507172107696533,0.39316147565841675,0.23998022079467773
100,0.32115522027015686,0.9991497993469238,0.13355177640914917,0.6609716415405273,0.4565194249153137,0.4021429717540741,0.25099310278892517
